sample_SRR10767134	sample_SRR10767128	sample_SRR10767131	sample_SRR10767125	sample_SRR10767121	sample_SRR10767118	sample_SRR10767115
ENSOARG00020000433	65.4791	64.7708	57.9094	65.6649	63.9717	70.0403	62.4588
ENSOARG00020000434	1.60737	1.95982	6.30417	1.52036	0.503577	1.01703	0.828458
ENSOARG00020000435	0.0911043	0	0.732401	0	0.0935873	0	0.0969792
ENSOARG00020000436	0	0	0	0	0	0	0
ENSOARG00020000438	23.9451	24.7599	0.503424	24.116	25.1466	23.1823	25.0961
ENSOARG00020000439	83.49504	67.011959	70.075856	67.54936	71.984035	77.379272	83.694977
ENSOARG00020000440	0	0	0	0.0554261	0	0	0
ENSOARG00020000441	11.1276	14.041	0.634555	13.964	7.4118	10.354252	10.559526
ENSOARG00020000442	0.0593362	0.088877	0	0.0513045	0.123909	0.116757	0.107525
ENSOARG00020000443	0	0.597315	3.19288	0.34842	0.551553	0.308498	1.12832
ENSOARG00020000444	29.029794436	33.881574248	9.020254077144	35.54624163593	30.5527	33.142862463	28.593730863
ENSOARG00020000445	66.0367	72.7604	7.08888	70.3126	68.7977	60.8127	62.8471
ENSOARG00020000446	0.710221	0.496081	0	0.114706	0.322594	0.260244	0.574841
ENSOARG00020000447	8.19166	13.1555	6.73553	11.1422	9.4169	11.3958	13.3143
ENSOARG00020000448	194.95	193.089	282.019	172.036	176.884	189.616	181.615
ENSOARG00020000449	69.5725	73.5515	39.5034	71.4509	68.6047	70.2189	63.1219
ENSOARG00020000450	0	0	0	0	0	0	0
ENSOARG00020000451	92.7154	85.0521	69.4852	76.7127	100.722	83.5228	98.3512
ENSOARG00020000452	997.381	902.965	1231.54	945.685	947.528	1045.2	989.663
ENSOARG00020000453	2.50351	3.15742	0.198822	1.66216	1.59784	1.00104	1.74848
ENSOARG00020000454	0	0	0	0	0	0	0
ENSOARG00020000455	7.14934	6.10675	3.37771	10.6889	6.66788	7.22147	4.47727
ENSOARG00020000456	0	0	0	0	0	0	0.0698093
ENSOARG00020000457	1.47694	1.72577	0.0899687	2.09795	0.720799	1.26451	1.07977
ENSOARG00020000458	0	0	0	0	0	0	0
ENSOARG00020000459	53.650991	54.800407	23.3507	49.900421	57.6823	58.258256	63.706362
ENSOARG00020000462	22.5052	25.179	20.5176	26.0159	21.5839	25.562	21.0559
ENSOARG00020000463	2.89128	3.75455	0.77685	3.25579	1.99668	1.9439	2.29669
ENSOARG00020000464	15.498803	7.806835	1.554564702	19.77851	16.26322	21.70006	11.45098
ENSOARG00020000465	40.634038	43.290518	32.81955	44.348814	42.4942400010978	40.3618	45.03023
ENSOARG00020000466	0.232196	0.363189	0.10987	0.180118	0.0964178	0.275045	0.100474
ENSOARG00020000467	119.096	97.7296	69.3254	114.196	105.628	102.362	107.934
ENSOARG00020000468	0	0	0	0	0	0	0
ENSOARG00020000470	10.5522	10.01354	1.526333	11.31352	8.70953	9.97358	10.2078
ENSOARG00020000471	24.446800145541	22.576471	15.23297	26.1746328384	19.847698796	21.821316	19.64588
ENSOARG00020000472	33.5238	25.6849777	8.3847	31.8983	37.1958	41.82968849	36.2882
ENSOARG00020000473	14.2492	10.4743	16.923	18.4702	10.1791	7.04006	3.9157
ENSOARG00020000475	15.427	15.354	7.79262	12.4856	12.2916	14.0155	13.5729
ENSOARG00020000476	33.4197	29.0169	23.0124	28.9473	30.9926	25.687	30.3558
ENSOARG00020000477	0	0.104825	0	0.242417	0.0486877	0.109964	0.101199
ENSOARG00020000478	13.8372	14.1504	12.7612	15.4634	12.1307	13.2915	12.9441
ENSOARG00020000480	613.338	855.442	14.2987	918.698	951.62	747.656	889.501
ENSOARG00020000481	102.303	116.376	78.7609	128.756	68.767	68.4344	68.9001
ENSOARG00020000483	39.7255	28.715	21.2307	33.1406	36.3596	38.3831	37.2731
ENSOARG00020000484	0	0	0	0.0826756	0	0	0
ENSOARG00020000485	0	0	0	0	0	0	0
ENSOARG00020000486	0	0	0	0	0	0	0
ENSOARG00020000487	59.9229	57.724	30.031	55.1881	53.2017	50.0793	45.1641
ENSOARG00020000488	2.99478	0	1.45786	2.60715	0.0431345	0	7.65813
ENSOARG00020000489	24.7791	23.9944	11.3303	24.4469	24.6019	24.3672	24.1851
ENSOARG00020000490	0	0	0	0	0	0	0
ENSOARG00020000491	0.162758	0.15432	0.210419	0.0561517	0.0454079	0	0.113067
ENSOARG00020000494	15.28492	24.10159	13.70876	22.8842	12.49322	13.70203	17.07384
ENSOARG00020000495	0	0	0	0	0	0	0
ENSOARG00020000496	0.27164	0.300805	0	0.2323	0	0	0.289204
ENSOARG00020000497	1.62732	1.73835	11.989	1.84405	1.88307	1.06246	1.04714
ENSOARG00020000500	0	0	0	1.15039	0	0	0
ENSOARG00020000501	0	0	0	0	0	0	0
ENSOARG00020000502	12.8763	36.2951	0	15.8957	18.1002	15.6452	15.9023
ENSOARG00020000505	0	0	0	0	0	0	0
ENSOARG00020000506	1.18272	1.17971	1.04877	1.02672	1.46219	1.39906	1.34483
ENSOARG00020000507	0	0	0	0	0	0	0
ENSOARG00020000510	12.34036	9.87525	5.12261	15.88564	9.23376	12.67887	12.55031
ENSOARG00020000511	0.182347	0	0	0.154927	0	0.140319	0.0645924
ENSOARG00020000512	0.0419946	0	0	0	0.0436232	0	0.136057
ENSOARG00020000513	0	0	0	0	0	0	0
ENSOARG00020000516	0.477883	1.31187	0	0	0.135076	0.30379	0.697467
ENSOARG00020000517	149.544	161.49	94.7497	139.67	171.8	164.446	210.584
ENSOARG00020000518	130.5428	119.182	29.20112	113.447	108.1641	110.1335	104.7235
ENSOARG00020000520	57.3637000249725	54.2483	27.566932	62.05872	49.806502	50.6083	51.4889
ENSOARG00020000522	16.3662	24.618039	0.938742	21.5086	12.6034	12.2628	18.967442
ENSOARG00020000523	2.6008355	2.891432	0.270759	8.8831	3.090644	8.060552	8.568254
ENSOARG00020000524	0	0	0	0	0	0	0
ENSOARG00020000528	14.24948	11.74921	2.435666	13.87089	11.90236	10.96788	9.40476
ENSOARG00020000529	0.426795	0.0305606	0.0428426	0.176487	0.0659983	0.0963043	0.059115
ENSOARG00020000530	81.5706	103.7988	39.0287	100.9534	81.3154	88.2305	80.198
ENSOARG00020000531	4.80675	2.15401	0	4.20887	5.95103	2.87654	5.3006
ENSOARG00020000532	13.1751	17.2409	13.2225	22.2592	12.1868	15.9314	14.1135
ENSOARG00020000533	0	0	0	0	0.0675453	0	0
ENSOARG00020000535	1.32595	0	0	0	0.681344	0	0
ENSOARG00020000536	174.972	161.5	164.079	207.492	250.64	272.886	267.191
ENSOARG00020000538	276.763	275.558	170.057	229.918	267.716	276.412	299.359
ENSOARG00020000539	4.88175	5.78338	4.00164	5.12002	3.87463	4.33451	6.56882
ENSOARG00020000540	19.5606	19.79893	8.78537	18.77718	16.14891	19.37923	19.30003
ENSOARG00020000541	0	0	0	0	0	0	0
ENSOARG00020000542	0.55768	0.385334	0.387227	0.627917	0	0.49206	0.454859
ENSOARG00020000543	11.255	24.0409	3.16842	16.6056	8.59281	14.0105	9.6094
ENSOARG00020000544	10.155518	11.683501	0.164299	8.529423	4.972087	8.068948	9.989031
ENSOARG00020000545	0	0	0	0	0	0	0
ENSOARG00020000546	0.0744753	0.00844798	0.00903937	0	0.0387242	0	0.00818581
ENSOARG00020000547	0.116841	0.506611	0.640264	0.584782	0.296489	0.256406	0.290646
ENSOARG00020000548	197.5628	205.3822	58.947957	214.913279	222.638562	215.072432	177.82
ENSOARG00020000549	0	0	0	0	0	0	0
ENSOARG00020000551	83.565218	83.929849	21.748327	82.75769	101.298856	87.494829	86.908782
ENSOARG00020000553	0.0662591	0	0	0	0	0	0
ENSOARG00020000554	22.1218	15.5057	8.94479	12.9606	20.1646	17.177	17.2776
ENSOARG00020000555	0	0	0	0	0	0	0
ENSOARG00020000556	1.676676	2.589476	5.77675	2.86004	1.279102	1.19727	1.1408639
ENSOARG00020000559	4.81857	3.56233	2.22045	4.75116	4.58248	4.07401	5.11746
ENSOARG00020000560	0	0	0	0	0	0	0
ENSOARG00020000561	0	0	0.433267	0.0560176	0.0423147	0	0
ENSOARG00020000562	0	0	0	0	0	0	0
ENSOARG00020000563	26.1931	25.503	2.67544	25.8704	30.2947	24.2485	22.8083
ENSOARG00020000564	23.4637	24.56104	14.537568	28.844336	20.115781	21.38057	17.61221
ENSOARG00020000565	0.665502	0.48044	0.437442	0.379023	0.349242	0.339053	0.326454
ENSOARG00020000566	0	0	0	0	0	0.037254	0
ENSOARG00020000567	1.0422	0.742184	0.59418033	0.711168	0.480271544	1.1278	0.650264
ENSOARG00020000568	4.00934	3.992424	5.06006	5.10861	4.30385	5.23349	4.44159
ENSOARG00020000569	3.68087	5.89043	4.93133	7.21747	3.3426	3.39842	4.05175
ENSOARG00020000571	0	0	0	0	0	0	0
ENSOARG00020000572	44.6592	44.5718	36.2042	46.7234	42.3582	41.7404	45.8365
ENSOARG00020000573	0	0	0	0	0	0	0
ENSOARG00020000574	8.59602	7.48353	3.18927	7.90117	7.25323	9.09911	9.20781
ENSOARG00020000575	12.344086	13.741428	9.06672	14.72976	12.489389	11.72193	12.870363
ENSOARG00020000576	63.993	71.7812	49.2986	75.4668	67.067	75.7673	63.9648
ENSOARG00020000577	1.776517	2.98328	1.551957	3.939334	3.04304	2.77222	2.165858
ENSOARG00020000578	19.5411	19.97232	9.84591	18.0671	18.77998	19.9579	17.409501
ENSOARG00020000579	0	0	3.44407	0	0.0627437	3.03913e-06	0
ENSOARG00020000580	0	0	0	0	0	0	0
ENSOARG00020000581	27.625	25.8073	27.5558	27.9227	25.8243	27.8416	25.5893
ENSOARG00020000582	3.39311	4.796157	6.30132	3.93891	3.876339	3.85886	4.45949
ENSOARG00020000583	69.32886	70.89786	49.958884	71.685611	65.944635	77.749898	60.734202
ENSOARG00020000584	0	0	0	0	0	0	0
ENSOARG00020000585	16.35454	14.03793	8.43978	15.72745	13.708902	15.30573	12.33337
ENSOARG00020000586	26.183	22.9506	9.64515	24.6057	23.1981	15.6046	20.5456
ENSOARG00020000587	8.79779	6.48959	0.10843	11.6422	5.63187	7.98999	5.33162
ENSOARG00020000588	0	0.0648336	0	0.0750143	0	0.0679606	0
ENSOARG00020000589	0	0	0	0	0	0	0
ENSOARG00020000591	0	0	0	0	0	0	0
ENSOARG00020000592	0	0.308462	0.152124	0.625263	0.259013	0	0
ENSOARG00020000593	0.775872	0.228355	0.289623	0.158372	0.127291	0.431365	0.132348
ENSOARG00020000594	9.57432	5.83336	0.292208	12.1148	14.539	18.4139	12.1516
ENSOARG00020000596	2.08417	3.21066	1.50845	7.58748	3.32237	1.30256	3.0332
ENSOARG00020000597	32.946	28.6635	0.594846	27.7142	28.9918	30.3159	27.9724
ENSOARG00020000598	19.00568	20.30745	12.3338480008567	22.49081	19.03595	17.94988	17.28962
ENSOARG00020000599	0	0	0	0	0	0.951895	2.178
ENSOARG00020000600	0.836219	0	0	0	0	0	0
ENSOARG00020000601	0.113647	0.0400131	0.290043	0.092475	0.0219004	0.0536936	0.0386692
ENSOARG00020000602	0.62516	0.921522	0.273505	1.02211	0.719269	0.619272	0.641379
ENSOARG00020000603	14.2761	13.5487	12.5238	13.3617	10.9866	10.6074	13.408
ENSOARG00020000606	0.294751	0.441048	0	0.318332	0.409888	0.376487	0.293341
ENSOARG00020000608	0	0	0	0	0	0	0
ENSOARG00020000610	1.99773	2.8574	1.08469	0.258418	0.489122	2.95191	3.32401
ENSOARG00020000612	0	0	0	0	0	0	0
ENSOARG00020000613	0	0	0	0	0	0	0
ENSOARG00020000614	9.98614	13.3819	1.79762	11.8085	10.8215	8.70517	7.97657
ENSOARG00020000617	0	0	0	0	1.19339	0	0
ENSOARG00020000619	0	0	0	0	0	0	0
ENSOARG00020000620	17.217923	16.401884	0.310630687	15.945035	17.874878	17.077963	19.2779
ENSOARG00020000621	31.19298	32.7142	4.13734	29.72639	27.2078000232727	26.0711000019275	28.2152
ENSOARG00020000622	19.30664	20.65143	19.88985	19.63447	19.62899	17.65392	18.84691
ENSOARG00020000623	0.911407	2.09984	1.64434	2.73755	1.02865	1.11247	1.50672
ENSOARG00020000624	0.266333	0.0992161	0.0523641	0.17206	0	0.0520489	0.14371
ENSOARG00020000626	0	0.459756	0.0746314	0.0931033	0.0816764	0.141457	0
ENSOARG00020000627	26.653	25.516	35.2928	27.7706	24.3972	28.9187	24.3594
ENSOARG00020000628	0	0.361663	0	0	0.333558	0	0
ENSOARG00020000629	0	0	0	0	0	0	0
ENSOARG00020000630	1.34152	0.217294	0.503676	1.03084	0.635743	0.622083	0.628284
ENSOARG00020000631	0	0	0	0	0	0	0
ENSOARG00020000632	46.8366	41.3268	33.2433	46.5424	39.1413	47.3636	35.9791
ENSOARG00020000633	0.420385	1.28105	1.19121	1.90909	0.482699	0.718088	0.891056
ENSOARG00020000634	4.39657	7.27241	1.8913427	6.156975	5.157193	4.60123	6.034548
ENSOARG00020000635	0	0	0	0	0	0	0
ENSOARG00020000636	0	0	0	0	0	0	0.0689174
ENSOARG00020000638	1.529694	2.020391	0.747306	1.321942	1.7903818	1.33955	2.28089
ENSOARG00020000639	2.49135	2.22945	3.91634	3.60586	1.51936	2.71816	2.47269
ENSOARG00020000640	0.195279	0.0724313	0.0758795	0.335281	0	0.0758898	0.209428
ENSOARG00020000642	13.1495	10.1544	2.90262	6.96841	11.5826	16.0419	11.8473
ENSOARG00020000643	32.45841	24.0758	12.103271	26.0585	30.696218	32.830279	27.9458
ENSOARG00020000644	6.10191	10.1629	3.52573	6.64858	6.44878	6.14863	10.6543
ENSOARG00020000645	8.50451	11.6889	0.0957621	8.8756	8.81662	7.18157	9.26784
ENSOARG00020000647	42.9025	41.5544	30.6615	36.7924	39.8245	34.4401	44.8072
ENSOARG00020000649	70.802054	71.890400245	59.18652147	75.3665900006175	63.891235	68.1155874313681	70.97497
ENSOARG00020000650	29.5331	33.1536	15.5231	30.2031	23.435	28.0367	25.8998
ENSOARG00020000651	2.76221	3.932655	0.520236	4.62941	2.394804	2.37525	2.498625
ENSOARG00020000652	2.51285	4.15375	0.121119	3.89806	2.65536	2.80274	3.83913
ENSOARG00020000653	25.4181	19.8398	6.03164	19.5057	22.1797	17.9227	16.1019
ENSOARG00020000655	0.0656708	0.146131	0	0.0845569	0	0	0
ENSOARG00020000656	13.7795	14.3207	7.34993	19.9203	18.2663	11.503896	14.9875
ENSOARG00020000657	11.9315	12.697	7.00308	12.3211	9.9399	8.87176	9.29326
ENSOARG00020000658	13.21514	13.66248	7.636783	13.18703	12.86907	11.82278	14.18275
ENSOARG00020000659	2.763949	1.399183	3.508458	0.745549	0.617178	1.80338	0.807172
ENSOARG00020000660	21.00352	33.13904	9.68284	29.33607	22.47218	23.96806	23.65962
ENSOARG00020000661	71.6484	72.5062	184.726	74.2056	73.3456	79.1496	75.1185
ENSOARG00020000662	0	0	0.0641897	0	0	0	0
ENSOARG00020000663	0	0	1.08931	0	1.19339	1.26139	1.18189
ENSOARG00020000665	16.16484	14.8819	6.64123	14.11459	16.1584	14.96998	14.60489
ENSOARG00020000666	0	0.0529111	0	0.0611823	0	0	0
ENSOARG00020000667	0.262167	0.529409	0.46879	0.645399	0.218662	0.710623	0.455183
ENSOARG00020000668	15.8963	17.8909	37.3907	16.2372	15.8616	21.693	17.0545
ENSOARG00020000669	6.475004	7.00524	3.638767	5.79289	7.201269	5.88937	8.06627
ENSOARG00020000670	0.0659636	0	0	0	0	0	0.0707175
ENSOARG00020000671	57.2354	54.836	54.0621	49.9529	58.737	60.8661	61.4511
ENSOARG00020000672	54.68316	48.14132	1.34119	56.249	67.14288	49.03569	59.45768
ENSOARG00020000673	59.8607	58.3705	17.1009	52.8437	50.9896	58.7466	55.637
ENSOARG00020000674	0	0.0311695	0	0	0	0.0327398	0
ENSOARG00020000675	0.628136	0.234121	0.296825	0.324762	0.217505	0.491364	0.135677
ENSOARG00020000676	0.611164	1.86618	0.0884867	0.68749	0.472405	0.799199	0.326647
ENSOARG00020000678	36.957	32.3987	28.6271	27.7915	32.9517	42.1736	39.9219
ENSOARG00020000679	38.62551	41.54998	42.0737300026489	39.9085500153785	38.23112	38.72196	39.79387
ENSOARG00020000680	9.25524	9.69963	8.30486	10.7274	7.96812	8.68585	8.12223
ENSOARG00020000681	33.57097	27.34221	14.052032	30.03165	29.84796	28.116062	29.62173
ENSOARG00020000682	16.0931	18.17	7.15749	21.8584	20.4636	20.109	13.755
ENSOARG00020000683	69.867773	156.33528	347.678282	132.263398	84.82724	105.49388	106.0238
ENSOARG00020000684	0.54439	0.803757	0.104223	1.04746	0.559275	1.05096	0.28978
ENSOARG00020000685	3.39944	6.65929	0	6.14756	2.33615	1.42875	0.872799
ENSOARG00020000686	3.24977	2.70818	0.983926	3.10265	2.89856	3.27774	1.68808
ENSOARG00020000687	31.85453	34.68785	24.58322	35.01657	32.69674	31.80474	35.01755
ENSOARG00020000688	0.0628794	0	0	0	0	0	0
ENSOARG00020000689	18.3576	21.8398	6.52439	25.9345	16.146	18.7214	14.4015
ENSOARG00020000690	72.9012	72.4597	64.1479	66.9183	67.8325	65.1716	62.8149
ENSOARG00020000691	1.01859	1.00418	0.357816	1.20883	0.978845	0.347121	0.292582
ENSOARG00020000692	1.10637	1.48797	1.11538	1.53555	1.21028	1.09818	1.23324
ENSOARG00020000693	15.7969	16.398	2.76307	17.2721	15.9455	14.8134	18.0416
ENSOARG00020000694	11.91579	13.58341	12.56211	12.56866283	13.53697	10.24285	11.47338
ENSOARG00020000695	21.20817	25.731	3.454444	29.8747	20.082	28.7743	24.63972
ENSOARG00020000696	2.84216	3.83356	0.818245	4.79341	2.359665	3.29334	3.83262
ENSOARG00020000697	3.24411	2.37368	1.51481	4.8196	3.02371	1.85464	3.40623
ENSOARG00020000698	1.51696	2.24358	1.82333	3.08636	0.85253	1.30048	1.12625
ENSOARG00020000699	0	0	0	0	0	0	0
ENSOARG00020000700	0	0	0	0.0994396	0	0	0.0239092
ENSOARG00020000701	142.2064	152.4707	79.539258	157.5199	149.4977	140.62237	133.9896
ENSOARG00020000703	0.238542	0.298162	0.206928	0.430126	0.346451	0.344843	0.505318
ENSOARG00020000704	0.804171	3.18009	0.522836	1.19966	0.591248	0.681693	1.72978
ENSOARG00020000705	0	0	0	0	0	0	0
ENSOARG00020000706	0.309742	0.33885	0	0.196685	0.47034	0.176233	0.161708
ENSOARG00020000707	19.71058	19.88462	10.53645	17.197276	18.50086	19.01979	18.56559
ENSOARG00020000708	0	0	0	0.151804	0	0	0
ENSOARG00020000709	36.1708	30.4862	6.35938	36.7133	46.6554	27.5456	38.6584
ENSOARG00020000710	0.114488	0.2259771625	0.0228412	0.347798	0.2191926	0.0675974	0.124507
ENSOARG00020000712	1.13912	1.32978	1.47112	1.677471	1.22101	1.00591	1.9505794
ENSOARG00020000713	0	0	0	0	0	0	0
ENSOARG00020000715	43.847483	42.254899	28.4165	35.5682	51.12161	43.91721	38.426443
ENSOARG00020000716	0	0	0	0	0.0663893	0	0
ENSOARG00020000717	1.583504	1.36242	1.29181	0.65883	1.687369	0.570285	1.092303
ENSOARG00020000720	0	0	0	0	0	0	0
ENSOARG00020000721	9.5885	8.22434	7.09048	8.69317	8.27025	8.68724	7.3685
ENSOARG00020000722	0.735364	0.669311	0.389295	0.516418	0.414289	0.311639	0
ENSOARG00020000723	0	0.976879	0	0.566992	0.452114	0	0
ENSOARG00020000724	10.67517	8.90093	1.856029	12.283276	11.91834	9.919907	9.018356
ENSOARG00020000728	99.487	102.296	67.6794	119.232	80.6711	81.0706	76.704
ENSOARG00020000730	0.297934	0.0663809	0	0.307243	0.123296	0.0695761	0.0640103
ENSOARG00020000731	0.0780257	0.157609	0.0210017	0.0344436	0.115962	0.10354	0.0190717
ENSOARG00020000732	28.8887	32.8573	2.65728	37.0586	31.0874	33.6517	28.1186
ENSOARG00020000733	12.65336	15.526406	13.228086	14.176361	15.204939	17.3421	15.366352
ENSOARG00020000734	0	0	0	0	0	0	0
ENSOARG00020000735	1.91685	1.9143	0.302961	1.04185	4.599625	1.94862	0.703582
ENSOARG00020000736	26.71202	21.67186	20.996417	23.59207	22.49188	20.21979	21.406909
ENSOARG00020000737	12.0692	13.2166	10.5575	12.4453	12.2666	12.173	11.448
ENSOARG00020000738	71.0959	126.964	45.0056	119.079	59.877	65.5572	92.7035
ENSOARG00020000739	1.1292	0.818244	0	0.237832	1.89191	0.424729	2.14165
ENSOARG00020000740	179.13736	186.919742	154.707467	224.916163	132.939238	117.203853	136.94675
ENSOARG00020000741	1401.42	1467.71	3759.45	1635.7	1700.92	1949	1775.82
ENSOARG00020000742	0	0	0	0	0	0	1.87524
ENSOARG00020000743	145.323	166.412	76.9442	241.754	90.5844	91.4461	85.3472
ENSOARG00020000744	0.289981	0.641435	0.442655	0.247751	0.373954	0.28043	0.308176
ENSOARG00020000745	0	0	0.0946989	0.105362	0	0	0
ENSOARG00020000746	5.47626	3.58243	2.73092	3.45148	3.69777	3.65425	3.2671
ENSOARG00020000747	1.14187	1.22235	0	0	0	2.40254	1.14123
ENSOARG00020000748	0.539048	0.797498	0	0	0.491431	1.10101	0
ENSOARG00020000749	437.823	417.088	231.41	619.425	273.816	233.568	258.504
ENSOARG00020000750	0	0	0	0	0	0	0
ENSOARG00020000751	8.01503	9.83048	8.38773	11.8181	8.79361	10.0624	9.03946
ENSOARG00020000752	3.22821	2.94962	2.43592	3.49842	2.53882	1.47897	1.64004
ENSOARG00020000754	0.16656	0.186252	0.196796	0.161473	0.0865168	0.293178	0.449743
ENSOARG00020000755	0.180947	0.335913	4.01898	0.388708	0.311957	0	0.194337
ENSOARG00020000756	0	0	0	0	0	0	0
ENSOARG00020000757	0.992862	0.83324	2.75634	0.769366	0.650601	0.875992	1.11342
ENSOARG00020000760	0.262043	0.387118	0.502637	0.112102	0.269389	0.101258	0.186149
ENSOARG00020000761	36.6514	31.3247	12.1329	28.2901	38.3937	39.6685	38.215
ENSOARG00020000763	9.06704	9.53869	9.04791	9.29024	6.98209	7.5341	8.01457
ENSOARG00020000764	5.175558	5.490688	6.76459	5.28277	5.16275	6.436427	5.411169
ENSOARG00020000765	0	0.818917	0.53546	0.636277	0.756926	0.847512	0.516969
ENSOARG00020000766	0	0	0	0.16986	0	0	0
ENSOARG00020000767	0.091010311608	0	0	0	0	0	0
ENSOARG00020000768	11.6565	9.04507	5.60049	6.71749	7.90801	9.99013	9.51345
ENSOARG00020000769	0.518778	0.565406	0	0.218937	0	0	0
ENSOARG00020000770	0.46083	0.507718	6.91863	0.736033	0.470866	0.132472	0.24349
ENSOARG00020000771	17.490279	19.004671	0.598698	0.748068	14.75509	6.87831	9.57985
ENSOARG00020000772	11.2087	8.50606	6.91774	7.93385	8.05915	11.7745	11.3795
ENSOARG00020000773	35.7978	37.9792	27.761	33.1736	34.4658	49.2083	41.1021
ENSOARG00020000774	3.98403	1.06071	0	3.67833	0.980452	1.03969	1.95227
ENSOARG00020000775	0.0481449	0.107527	0	0	0.0998827	0.0563944	0.363286
ENSOARG00020000776	0	0	0.696701	0	0	0.377148	0
ENSOARG00020000777	24.88437	20.63029	4.77554	19.70431	20.342628	18.62576	23.12861
ENSOARG00020000778	5.19875	6.29837	7.73102	6.6675	5.04376	4.21446	5.0836
ENSOARG00020000779	0	0	0	0	0	0	0
ENSOARG00020000780	0.221779	0.856124	16.501	0.141784	0.567073	0.255315	0.117354
ENSOARG00020000781	246.781934	262.3058	231.772	249.156841	210.0638	224.3283	230.230047
ENSOARG00020000782	5.1373718	6.08054542051	14.192097	5.03871	4.788802	6.479556	5.4061791
ENSOARG00020000783	0.430412	0.919782	0.840651	1.03285	0	0.907174	0.840314
ENSOARG00020000784	0.243675	0	0	0	0	0	0
ENSOARG00020000785	3.85054	5.26556	2.94596	6.19471	4.56794	4.04035	4.18733
ENSOARG00020000787	59.48982	59.79421	16.048083	56.58427	56.66128	56.27942	58.7057
ENSOARG00020000788	0	0	0	0	0	0	0
ENSOARG00020000789	23.23098	16.520110892856	13.96390309	16.887835797	15.5309800001544	22.35813	20.9764839
ENSOARG00020000790	0	0	0	0	0	0	1.69591
ENSOARG00020000791	0.429115	0.645736	0.89824	0.923606	0.454628	0.792698	0.719647
ENSOARG00020000792	39.0202	42.01697	36.84304	43.59884	37.26994	40.14994	35.08637
ENSOARG00020000793	10.9602	10.3617	6.64211	10.5431	8.86771	10.7503	10.5853
ENSOARG00020000794	9.37837	9.60105	8.14908	11.4911	7.77748	9.20474	6.29188
ENSOARG00020000795	286.81047	70.007538	3.84643	65.35181	113.60482	58.1518	44.47522
ENSOARG00020000796	18.7144	18.386	6.302686	17.192764	16.8368	19.130768	19.7598
ENSOARG00020000797	0	0	0	0	0	0	0
ENSOARG00020000798	2.35992	2.26877	1.20106	3.05737	1.93165	1.52044	1.3377
ENSOARG00020000799	0.243480300104373	0.697839	0.7969072	0.717146	0.340257	0.342156	0.294794
ENSOARG00020000800	14.055948	9.31838	3.101838	10.19194	12.00507	9.68428	10.5255
ENSOARG00020000801	0	0	0	0	0	0	0
ENSOARG00020000802	0	0	2.21215	0	0	0	0
ENSOARG00020000803	73.1029	68.9576	64.0704	72.7398	68.4682	72.2924	71.5709
ENSOARG00020000804	984.757212	815.333833	116.201032	846.0467	892.7062	956.1011	870.155197
ENSOARG00020000805	0.692719	0.386002	0.202744	0.297736	0.298744	0.606948	0.310234
ENSOARG00020000807	63.23476	85.495264	29.78659	84.9741	61.32025	65.314229	66.841774
ENSOARG00020000808	0.13431	0	0	0	0	0	0
ENSOARG00020000809	0	0	0	0	0	0	0
ENSOARG00020000810	1.17269	1.18866	0.335446	1.00165	2.90689	3.05025	0.830507
ENSOARG00020000811	3.52218	5.14754	2.53531	5.56355	3.9267	3.59973	4.20855
ENSOARG00020000812	122.762	117.152	92.8287	121.597	128.412	146.936	120.520521
ENSOARG00020000813	63.6838	59.3636	19.6756	58.5036	57.548	60.4188	54.4454
ENSOARG00020000814	0.482251	1.70685	0	0.24722	0.890631	1.67306	2.56271
ENSOARG00020000815	92.130305	90.7045959	31.786673	88.786447	83.856848	93.783057	96.216866
ENSOARG00020000816	17.9272222	18.1309754	11.1999216	22.729599	13.3948692	12.863323	13.0541853
ENSOARG00020000818	0	0	0	0	0	0.0769567	0.0708483
ENSOARG00020000820	9.87442	10.04477	6.21199	11.11656	9.50426	8.77335	7.38958
ENSOARG00020000822	335.024	325.588	112.412	344.486	330.682	231.516	273.191
ENSOARG00020000823	70.8277	81.8271	54.8096	93.5602	61.715	52.2678	51.742
