sample_ERR2928440	sample_ERR2928435	sample_ERR2928431	sample_ERR2928429	sample_ERR2928424	sample_ERR2928423	sample_ERR2928419	sample_ERR2928417
ENSFDAG00000017072	2.00849	1.46328	1.00614	3.19929	2.0303	2.96735	4.76742	4.189
ENSFDAG00000017073	114.4931	105.6412	125.9526	130.129	133.2638	131.2182	130.6664	116.6484
ENSFDAG00000017075	9.1639	13.5326	9.16026	12.5589	10.0674	14.587	12.5342	14.8754
ENSFDAG00000017076	6.00464	5.98089	3.43849	2.66786	4.4816	3.94895	5.31152	4.62331
ENSFDAG00000017077	193.755	162.198	201.726	228.239	200.11	214.515	220.826	208.076
ENSFDAG00000017078	0.822845	1.91834	1.52197	0	0.998137	2.01215	4.32694	1.28712
ENSFDAG00000017079	10.03198	8.11141	4.29027	3.8425	4.22047	6.52284	5.48874	3.62827
ENSFDAG00000017080	13.037	22.4455	17.7595	27.8933	23.2508	21.9954	18.0077	33.8769
ENSFDAG00000017081	25.04387	40.8552	25.34348	38.207	31.2323	38.3866	30.4695	38.48577
ENSFDAG00000017082	54.944	47.5038	52.9552	53.8145	51.8232	50.79013	50.52863	56.2691
ENSFDAG00000017083	62.2935	55.9847	62.085931	52.4956	63.499	60.9111	58.8899	55.2393
ENSFDAG00000017084	22.0527	15.784	13.6972	16.3446	16.3087	17.9455	14.7217	16.8089
ENSFDAG00000017085	4.4999	6.52479	6.69915	6.99298	5.85792	5.09934	5.09807	7.21058
ENSFDAG00000017086	124.4698	134.1165	108.6185	142.5477	145.7593	108.0914	112.0798	126.8047
ENSFDAG00000017087	0.664613	0.451875	0.376627	0.974542	0.685445	0.279627	0.486386	0.311401
ENSFDAG00000017088	1.56275	0.455415	0.361316	0.497855	0.947833	1.43305	0.684812	0
ENSFDAG00000017089	59.33	42.8582	35.9867	29.9778	40.2022	43.5972	37.3451	30.5496
ENSFDAG00000017090	94.8848	82.1072	86.9678	96.8531	84.1215	97.0725	77.5371	102.23
ENSFDAG00000017091	1.87304	2.51417	0.997342	2.60381	1.99666	3.60868	1.44259	2.57474
ENSFDAG00000017092	59.9678	76.0348	53.9999	71.0546	59.6618	55.6341	62.2384	76.9355
ENSFDAG00000017093	0	0.913253	0	0.332786	0.316785	0.319304	0	0.408502
ENSFDAG00000017094	206.923	296.558	252.134	295.522	272.772	296.714	288.54	306.618
ENSFDAG00000017095	225.444	196.06	214.512	182.607	196.133	198.647	172.648	189.282
ENSFDAG00000017096	44.0153	43.3255	45.5599	44.4772	49.7545	50.8152	39.044	46.9207
ENSFDAG00000017097	180.7593	138.2843	196.4495	165.8505	186.9151	175.1328	189.1007	157.1777
ENSFDAG00000017098	8.78139	12.5003	11.4138	13.9943	12.4331	12.181	11.2794	14.1408
ENSFDAG00000017099	0.768733	0.537656	1.1375	1.63204	0.466249	0.375965	1.18437	0.523887
ENSFDAG00000017100	31.4014	34.6774	25.4335	21.229	22.9347	23.6829	20.0467	29.2647
ENSFDAG00000017101	57.8035	16.2355	24.6293	14.9529	18.009	18.2769	11.6702	10.3746
ENSFDAG00000017102	103.466	61.7126	89.4463	78.062	73.8485	77.964	65.4593	82.1025
ENSFDAG00000017104	40.37773	39.09848	31.81708	31.0026448788	34.32764	34.6179	29.4675	29.120800915796
ENSFDAG00000017105	9.43663	13.002	12.7502	15.8911	10.8609	11.0315	14.0866	17.2309
ENSFDAG00000017106	0	0	0	0	0	0	0	0
ENSFDAG00000017107	0.103216	0.240633	0	2.63057	1.50245	1.1358	1.53783	0.807271
ENSFDAG00000017108	10.1257	7.534	9.89575	8.96819	11.1503	7.37559	10.7625	8.31264
ENSFDAG00000017109	24.1621	27.5864	22.6516	25.9394	24.8929	23.8767	18.1302	27.4403
ENSFDAG00000017110	63.8223	73.763	66.6847	66.1592	73.575	67.5742	68.8676	82.3446
ENSFDAG00000017111	1.44062	1.6793	1.59878	0.514022	0.768909	0.915937	0.959567	0.630972
ENSFDAG00000017112	10.6635	6.60352	8.16679	7.00658	3.84012	11.4082	10.5139	8.07946
ENSFDAG00000017113	0.341342	4.57579	0.15784	0.869949	1.86327	1.04338	3.88907	1.06788
ENSFDAG00000017114	24.7642	14.4733	15.2052	20.1688	22.7574	25.5242	23.6171	18.4615
ENSFDAG00000017115	122.61	105.674	134.397	115.396	129.05	129.235	172.26	113.044
ENSFDAG00000017116	13.419628	22.71146	17.629837	26.58033	20.80912	28.60009	19.33423	29.525567
ENSFDAG00000017117	0.27712	0.242274	0.192214	0.353135	0.0840388	1.1859	0.546465	0.21674
ENSFDAG00000017118	113.04922	124.58153	112.613	147.332	145.47	166.552	119.385	143.817
ENSFDAG00000017119	6.92453	6.03531	6.46269	7.56918	8.24555	8.19461	7.34936	6.45921
ENSFDAG00000017120	62.9967	62.2016	75.7837	95.0324	67.6752	72.0745	73.8756	82.0759
ENSFDAG00000017122	0	0	0	0	0	0	0	0
ENSFDAG00000017123	9.20073	9.71262	8.62391	9.22072	8.7131	8.99971	7.30238	12.9085
ENSFDAG00000017124	24.9939	31.0531	32.4369	37.7917	34.1862	35.003	27.3439	40.7053
ENSFDAG00000017125	47.186713749323	45.19165523	41.91639251824	36.32451672751	52.826139559126	49.2495940272466	51.1509323	33.373081858
ENSFDAG00000017126	43.1553	54.9221	46.1684	73.7097	55.9521	60.8362	59.0112	81.0578
ENSFDAG00000017127	129.33465	110.9768	130.13176	99.94511	109.03495	100.81066	91.52476	102.30678
ENSFDAG00000017128	19.78324	13.11661	16.05736	11.53769	12.97009	12.74613	13.19491	14.0984
ENSFDAG00000017129	89.9314	42.9229	103.144	59.556	67.8589	90.9094	72.6115	45.9682
ENSFDAG00000017130	153.8876	120.0467	158.0102	155.7089	150.2222	154.0106	150.9799	132.5232
ENSFDAG00000017131	43.0493	34.6465	43.7629	64.294	32.8678	37.1319	45.2628	57.7139
ENSFDAG00000017132	0.17703	11.3498	0	0.676772	1.71795	1.73161	0.310305	0.276917
ENSFDAG00000017133	20.8896	18.300100287527	18.0011	17.0751	12.6714639	11.0533	34.6839	15.8702
ENSFDAG00000017134	68.6661	69.5246	56.6376	60.96238	58.5719	46.6165	60.9161	52.8743
ENSFDAG00000017135	0	0	0.254134	0.350171	0.666666	0	0.240834	0
ENSFDAG00000017136	24.735	38.8918	18.2499	19.6006	19.5462	21.0805	19.7664	20.2021
ENSFDAG00000017137	0.537225	0.626231	0.910867	2.39606	1.73779	2.18951	3.60973	2.80116
ENSFDAG00000017138	0	0	0	0	0	0	0	0
ENSFDAG00000017139	13.0271	13.9582	13.4675	14.8119	12.5567	13.3537	13.0317	15.163
ENSFDAG00000017140	101.94908	83.99248	88.29652	85.7179	99.4285	100.183300001315	116.8329	87.5734
ENSFDAG00000017141	15.8786	16.7517	15.9485	15.9111	14.4602	16.7644	15.9397	17.9098
ENSFDAG00000017142	31.6939	30.4752406	29.1726	33.30006	45.38703	50.14844	41.64104	33.44444
ENSFDAG00000017143	0	0.275147	0.218295	1.80473	0	0	0.620611	2.58456
ENSFDAG00000017144	3.61164	3.02933	2.27486	2.24022	2.68881	3.28965	2.14846	3.83809
ENSFDAG00000017145	4.97771	6.24874	3.89526	8.78279	13.4697	6.5543	14.5419	5.98947
ENSFDAG00000017146	7.078691	12.402633	4.26558683	9.59348	11.415812245	7.42612	11.3677262	13.008338
ENSFDAG00000017147	31.3507	29.1669	27.6261	17.5631	24.6115	26.3983	25.9211	17.7654
ENSFDAG00000017148	0.960501	1.22796	0.622048	0.976289	0.87126	0.889363	0.671454	1.05475
ENSFDAG00000017149	70.25919	61.15748	60.32009	65.29089	77.28802	79.50663	73.02647	70.93674
ENSFDAG00000017150	8.99476	16.4296	16.8227	38.0193	32.6354	42.4688	63.6637	46.0413
ENSFDAG00000017151	0	0	0	0	0	0	0	0
ENSFDAG00000017153	38.1658	63.80657	33.68344	48.78133	42.043691	45.39591	41.95582	31.57607
ENSFDAG00000017154	218.039	124.283	193.68	156.739	163.078000016783	168.691	160.523	147.338
ENSFDAG00000017155	23.121	14.7735	12.4733	12.1126	13.6597	16.9617	16.1359	13.663
ENSFDAG00000017156	10.7887	1.64036	8.67618	4.78195	8.53502	11.4705	5.75547	3.66871
ENSFDAG00000017157	117.7861291	119.07426	85.57611	79.40426	104.658751	86.5835	80.3173014	77.362956
ENSFDAG00000017158	86.1552	95.7245	87.3939	86.0365	78.3661	64.5184	62.5245	100.969
ENSFDAG00000017159	30.0891	25.484	30.43675	30.618	35.1547	34.82182	23.3546	32.3525
ENSFDAG00000017160	2.99992	0.446146	1.34339	0.486032	1.0967	1.12313	1.49961	0.602992
ENSFDAG00000017161	0	0	0.201205	0	0.263909	0.266008	0	0
ENSFDAG00000017162	81.9058	99.2617	100.823	115.89	98.8404	102.216	97.8983	130.108
ENSFDAG00000017163	0	0	0	0	0	0	0	0
ENSFDAG00000017164	4.50587	4.70668	5.3036	5.10801	4.29453	5.29458	6.10304	5.94981
ENSFDAG00000017165	156.212	236.27	123.407	125.41	122.126	130.262	143.326	122.905
ENSFDAG00000017166	14.4758	17.1062	12.2565	19.2077	16.7317	17.3167	14.4316	21.9763
ENSFDAG00000017167	1.11429	0.354247	1.1242	0.387259	0.614396	0.247713	0.887807	0.633824
ENSFDAG00000017168	240.995	241.696	268.841	246.077	254.655	199.394	269.517	252.26
ENSFDAG00000017169	219.229	196.476	191.675	239.632	208.758	207.304	216.921	251.771
ENSFDAG00000017170	25.0392	21.4614	20.4324	27.2153	23.2266	27.0131	27.7537	32.2553
ENSFDAG00000017171	232.203	256.743	245.916	252.881	250.45	247.249	274.896	247.941
ENSFDAG00000017172	27.5747	27.5513	27.6342	25.8336	24.1252	26.0792	29.0509	23.7459
ENSFDAG00000017173	46.7196	43.0403	51.1072	41.6634	42.5774	37.2088	44.7593	42.7034
ENSFDAG00000017174	31.7265	45.2343	36.6766	45.5372	48.1065	55.6842	44.3246	46.9595
ENSFDAG00000017175	67.8583	36.5458	53.1242	42.3646	53.9828	59.5574	55.0464	41.4711
ENSFDAG00000017177	204.8494	187.1844	191.57	204.4303	207.9371	214.1232	232.259	197.7304
ENSFDAG00000017178	19.338	16.5852	13.6679	16.7901	15.375	17.825	22.6561	19.1212
ENSFDAG00000017179	227.011	273.252	210.978	276.998	228.939	211.686	228.912	304.984
ENSFDAG00000017180	8.77835	8.97459	7.9853	15.4958	16.6709	16.5395	23.0805	21.7226
ENSFDAG00000017181	25.82692	74.7733	27.42778	37.75085	35.37752	24.9981	45.26244	34.1538
ENSFDAG00000017182	0.260228	0.910026	0.721993	0	0	1.2727	1.14035	0.407058
ENSFDAG00000017183	64.7594	67.9197	79.9597	60.3139	57.4137	49.0957	68.1376	49.714
ENSFDAG00000017184	1031.47	537.761	845.521	651.566	529.024	538.098	645.048	561.804
ENSFDAG00000017185	37.739	10.0075	21.917	19.2592	18.4416	17.9322	15.4403	18.745
ENSFDAG00000017186	9.04193	18.7483	11.2565	19.1239	20.7638	18.2626	14.0903	25.3141
ENSFDAG00000017187	21.0705	27.1788	29.1142	28.2953	25.3666	27.0103	24.8474	30.7241
ENSFDAG00000017188	39.3906	44.9848	47.6158	67.1779	57.6567	55.6797	50.2674	59.9748
ENSFDAG00000017189	107.803	104.349	115.363	106.64	140.702	132.631	115.126	97.2116
ENSFDAG00000017190	0	0	0	0	0.0569546	0	0	0
ENSFDAG00000017191	153.7132	98.8645	110.7513	73.0715	111.0841	128.9808	102.6453	75.823
ENSFDAG00000017192	12.363573	10.196407	14.60055	10.43302	7.88681	10.331534	8.925092	14.59666
ENSFDAG00000017193	352.901	232.763	296.201	122.188	159.481	96.6911	96.1655	89.684
ENSFDAG00000017194	64.0613	72.7626	73.5375	97.2013	83.9921	91.0464	81.8333	105.541
ENSFDAG00000017195	0.874389	1.15984	1.17115	0.57633	0.914363	0.958499	1.03058	0.660293
ENSFDAG00000017196	38.8658	35.1785	33.0698	33.3613	37.9334	33.1026	38.7924	34.1046
ENSFDAG00000017197	9.09995	2.57613	6.61243	2.48488	2.05001	3.81473	4.55735	5.28709
ENSFDAG00000017198	71.807	95.2377	66.67	71.6902	63.0991	71.8966	72.596	68.9858
ENSFDAG00000017199	19.3935	19.8142	20.206	22.0773	21.1948	20.4695	19.9148	22.5746
ENSFDAG00000017201	1.24236	1.28728	2.55325	1.93496	3.1815	2.70046	3.50846	2.59113
ENSFDAG00000017202	49.9503	38.41	50.5022	54.6012	47.0324	55.6633	55.3085	55.0034
ENSFDAG00000017203	0	0	0.124854	0	0.327528	0	0	0
ENSFDAG00000017204	9.9633	15.5709	12.1905	14.4378	13.2088	12.5592	10.973	16.4125
ENSFDAG00000017205	7.60632	8.45578	14.3072	12.3695	12.2422	14.5767	7.60603	8.80633
ENSFDAG00000017206	53.1006	36.7569	38.4816164608	41.7479	45.8671	45.89804	44.50451	38.8306
ENSFDAG00000017207	3.83766	5.90497	3.05226	4.89035	4.7483	5.81835	5.17963	5.76288
ENSFDAG00000017208	108.172	89.0697	108.513	102.881	100.307	103.858	120.902	93.0306
ENSFDAG00000017209	145.052	132.938	141.205	136.975	144.882	140.66	163.303	142.7
ENSFDAG00000017210	37.4097	39.7893	40.4052	41.3094	43.4609	49.1925	38.0926	43.8175
ENSFDAG00000017211	168.573	245.528	196.756	281.267	225.467	211.812	244.426	285.971
ENSFDAG00000017212	0.227289	0.442662	0.21069	0.0484324	0.0918428	0.276702	2.72565	0.236
ENSFDAG00000017213	306.8663	222.237	234.312	171.95	181.189000003009	174.15003451	152.78517044	200.425
ENSFDAG00000017214	75.6272	94.78974	70.22893	94.4276	83.70021	95.53006	86.11868	117.8073
ENSFDAG00000017215	0	0	0	0	0	0	0	0
ENSFDAG00000017216	2.66591	5.36548	3.14965	6.39139	4.71979	7.38179e-05	5.02334	7.85566
ENSFDAG00000017217	0	0	0	0	0	0.261755	0	0
ENSFDAG00000017218	16.97237	20.3433	15.10095	13.68228	19.673913	24.28691	12.552102	9.3968363
ENSFDAG00000017219	57.5305	100.001	61.8309	79.0775	67.658	62.4378	70.1683	71.6464
ENSFDAG00000017220	0	0	0	38.3044	0	33.0772	0	0
ENSFDAG00000017221	15.4701	19.38737	13.1102	17.614800206818	22.17431	27.66346	20.223234	24.37546
ENSFDAG00000017222	11.9066	16.6733	19.1107	14.5238	19.4221	20.7833	17.7192	22.0556
ENSFDAG00000017223	149.3259	126.0395	158.8423	177.8824	152.6486	176.5499	165.1189	171.3283
ENSFDAG00000017224	94.567	68.98	98.2873	81.5762	94.0051	103.662	100.578	86.8663
ENSFDAG00000017225	71.04106	48.05054	68.64048	64.9614	55.13778	68.5944	71.3647	53.7368
ENSFDAG00000017227	0.26177	0.101713	0.24209	0.778341	0	0.960181	0.764734	0.40947
ENSFDAG00000017228	9.124114	7.774753	7.77267	12.10143	9.6852	11.67572	11.1961	9.59705
ENSFDAG00000017229	9.51715	12.3618	8.80165	11.5502	9.89537	10.0849	11.7569	10.9172
ENSFDAG00000017230	36.4263	27.63751	38.6591	33.705	35.1128	41.7885	23.45264	27.3042
ENSFDAG00000017231	78.3726	93.6796	85.3121	107.1979	94.68019	96.4981	103.16396	92.5729
ENSFDAG00000017232	77.9714	35.9354	83.03	54.102	60.1387	58.4126	66.2026	44.5562
ENSFDAG00000017233	4.58303	3.50015	3.65386	1.20831	2.49213	1.93227	1.52356	1.48323
ENSFDAG00000017234	1.2977	151.486	1.37159	31.0654	23.3874	0.566668	32.4139	10.4395
ENSFDAG00000017235	23.9129	22.2946	19.7786	22.1694	21.3453	23.1409	20.9771	21.0774
ENSFDAG00000017236	93.3306	67.7366	86.8624	83.8718	79.1196	86.8537	87.6171	79.0244
ENSFDAG00000017237	15.12455	19.411010484	12.85829	18.8631950328	17.11609	19.32388	14.354489	20.36137
ENSFDAG00000017238	0	0	0	0	0	0	0	0
ENSFDAG00000017239	46.4633	40.8607	44.6951	43.2704	41.7221	41.7856	42.6925	48.9965
ENSFDAG00000017240	0	0	0	0	0	0.206522	0	0
ENSFDAG00000017241	13.433431	9.395134	10.230817	8.96584	11.31043	9.274878	11.91147	9.91727
ENSFDAG00000017242	14.487958	25.51552	14.861097	25.5775	25.24559	21.544076	20.560919	30.708803
ENSFDAG00000017243	5.81381	12.50399	8.936471	12.67603	15.21291	19.21845	13.22748	14.83623
ENSFDAG00000017244	20.63101	14.52469	13.58922	19.46891	14.12938	21.1065	18.79732	20.58706
ENSFDAG00000017245	125.918533	119.008	135.466	119.789	127.42366	120.194	113.098	119.337
ENSFDAG00000017246	20.4924	32.0989	32.5734	31.8259	27.1884	34.4515	31.4299	28.0481
ENSFDAG00000017247	77.0299	68.2001	67.8126	76.9975	76.3942	62.9446	77.2507	68.3392
ENSFDAG00000017249	0	0	0	0	0.341662	0	0	0
ENSFDAG00000017250	36.6961	27.4706	33.0032	28.7436	33.6914	27.5791	32.6037	27.9107
ENSFDAG00000017251	15.90418	21.4428	15.88989	18.63891	18.51751	18.97707	15.67406	18.8832
ENSFDAG00000017252	62.9355	78.9269	64.8841	70.9146	69.9428	63.6641	58.1855	62.7814
ENSFDAG00000017253	7.37585	10.656	7.9275	10.1612	9.32714	10.4807	13.4778	13.5422
ENSFDAG00000017254	3.59242	2.6031	2.78358	2.22706	2.23775	2.37425	2.80809	2.88563
ENSFDAG00000017255	745.243	947.9658	826.0125	900.6681	750.7952	800.0971	906.5831	908.8011
ENSFDAG00000017256	44.643	38.7446	52.4371	45.6771	53.7581	48.6076	50.5496	43.8362
ENSFDAG00000017257	8.074	3.13722	3.023814	1.33886	2.077515	2.369133	1.38123	1.530862
ENSFDAG00000017258	0	0	0	0.629147	0.292693	0	0.421769	0
ENSFDAG00000017259	3.12974	3.5738	2.42188	3.58128	2.63428	2.73333	3.30275	2.79751
ENSFDAG00000017260	45.0532	32.31837	34.45461	27.3657	34.68236	40.25488	38.72615	25.8541
ENSFDAG00000017261	68.424	44.8004	71.1898	71.1982	72.4906	83.932	119.644	89.1347
ENSFDAG00000017262	64.3642	57.97787	57.89344	63.34136	59.12181	73.9571	55.86556	66.70729
ENSFDAG00000017263	69.2546	69.421	76.4292	86.9938	78.5322	83.6381	73.0763	86.623
ENSFDAG00000017264	2954.17	1691.92	2132.9	422.9	1613.65	1184.24	1780.26	1294.88
ENSFDAG00000017265	0	0	0	0	0	0	0	0
ENSFDAG00000017266	0.160382	0	0	0.40549	0	0	0	0.382255
ENSFDAG00000017267	5.00849	3.38006	4.51006	4.36687	5.11618	4.75398	4.85159	2.7833
ENSFDAG00000017268	36.43806	29.255464	33.595791	27.6831422	26.12964	26.6206	24.18961	29.0757
ENSFDAG00000017270	34.4133	52.31516	42.08717	56.5557	58.22134	60.70742	47.74265	55.66744
ENSFDAG00000017271	458.351	397.398	406.469	372.139	427.009	385.566	329.244	308.477
ENSFDAG00000017272	107.659	133.826	105.016	50.5005	60.702	90.1571	58.9311	56.9818
ENSFDAG00000017273	80.6659	96.4084	98.861	131.212	107.662	111.353	100.278	150.499
ENSFDAG00000017274	2.36018	2.66826	3.45171	4.26986	4.07177	3.22523	3.3658	4.51535
ENSFDAG00000017275	4.27129	3.00925	3.5595	2.33269	3.18844	3.27118	3.70231	3.08368
ENSFDAG00000017276	0.513683	0.774043	1.7728	0.894073	0.881478	1.04167	1.28472	1.0387
ENSFDAG00000017277	1.19829	1.28041	2.0317	0.890739	1.81695	2.19767	1.83785	0.9372
ENSFDAG00000017278	8.60544	9.70026	10.8434	15.0588	10.5181	12.2554	10.387	14.9537
ENSFDAG00000017279	0	0	0	0	0	0	0	0
ENSFDAG00000017280	8.15824	8.70519	7.340982	9.272181	8.02198	9.16612	10.0487	10.00218
ENSFDAG00000017281	0.684006	1.59466	0.316291	0.145272	0.553147	0.278773	0.0999126	0
ENSFDAG00000017282	41.1488073289	44.3849501431871	54.4940218335389	51.482756008	56.075589179357	57.796720382	52.63654	62.4540164
ENSFDAG00000017283	21.6412	28.2387	21.6945	29.9442	25.076	26.2627	25.4777	28.7362
ENSFDAG00000017284	94.0255	113.3732	126.0968	134.8396	125.9812	129.9739	111.6717	122.1774
ENSFDAG00000017285	3.76741	2.45508	2.82991	4.41334	4.31595	3.651	2.68879	2.67501
ENSFDAG00000017286	31.5205	12.6103	32.8127	14.284	7.68153	18.3855	25.4987	11.3411
ENSFDAG00000017287	9.93884	11.0416	11.0131	12.0905	9.73087	11.4312	12.0983	11.3671
ENSFDAG00000017288	48.3816	56.4651	45.5348	43.6624	48.8576	48.1619	51.7463	46.2912
ENSFDAG00000017289	3.12994	3.57292	4.82698	1.18772	2.11636	3.15493	1.61168	8.84738
ENSFDAG00000017290	13.67804	8.58457	12.16213	5.69778	5.104761	8.36119	9.91204	4.93704
ENSFDAG00000017291	2.60487	2.02429	2.23998	1.86352	1.55218	1.50864	1.0013	1.64415
ENSFDAG00000017292	22.1666	26.2859	24.7226	27.0034	23.1683	29.3185	28.6521	29.2219
ENSFDAG00000017293	2.74511	5.40674	2.80136	1.92999	4.2485	2.31475	6.38799	2.51717
ENSFDAG00000017294	3.94475	7.63332	3.553353	11.84161292	8.43637166	9.83082083	9.64044585	9.54006586
ENSFDAG00000017295	332.455	295.5515	365.9473	353.5922	281.8576	309.87046	322.9327	378.873
ENSFDAG00000017296	31.343	22.7731	24.8844	16.8739	21.9575	12.4817	20.8094	19.2846
ENSFDAG00000017297	26.5974	116.996	29.2389	34.5327	36.2203	18.1008	53.4381	20.8023
ENSFDAG00000017298	47.9249	44.785	45.3561	43.4622	44.3759	46.8774	45.9225	47.2285
ENSFDAG00000017299	26.4112	34.3835	25.4665	29.3778	28.6008	32.3398	29.474	31.9943
ENSFDAG00000017301	60.5901	51.9375	54.0665	57.32	55.7687	56.0387	70.886	52.1607
ENSFDAG00000017302	54.0344	47.4169	57.7205	47.1937	58.6226	61.4642	62.4684	43.116
ENSFDAG00000017303	43.3149	40.8737	37.6306	31.1824	38.3263	40.5798	42.4812	35.1972
ENSFDAG00000017304	25.9773	23.9201	20.4206	22.343	20.3789	20.8997	21.9572	24.5324
ENSFDAG00000017305	10.1221	9.99977	16.9652	19.102	13.9347	13.3196	20.2138	22.473
ENSFDAG00000017306	242.56887	174.95572	161.76912	183.8316952	208.61587587	246.84132	176.39807	179.8108
ENSFDAG00000017307	107.634	92.7494	84.0633	85.3143	69.6549	83.7468	94.1072	55.182
ENSFDAG00000017308	0	0	0	0	0	0	0	0
ENSFDAG00000017309	1.92155	3.646763	1.46024	4.02413	4.365291	5.22487	5.576581	4.47369
ENSFDAG00000017310	32.2169	282.296	27.9278	27.2265	46.9369	17.6899	76.0073	35.3948
ENSFDAG00000017311	30.4825	35.200008	32.1069	44.2912	36.4044	43.26607	36.714233	46.1575
ENSFDAG00000017312	12.2298	20.3767	11.003	11.2649	13.3839	17.7974	19.7475	17.4668
ENSFDAG00000017313	31.5057	25.2488	21.3065	24.7579	23.0101	26.2427	21.5145	21.869
ENSFDAG00000017314	0	0.253606	0.201205	0	0.263909	0	0.190675	0
ENSFDAG00000017315	58.484	56.5481	65.4263	86.2991	81.5914	79.4194	63.2498	84.8048
ENSFDAG00000017316	14.1355	12.5781	13.1725	10.7252	12.8273	13.7209	13.9963	9.78968
ENSFDAG00000017317	687.45881	626.31313	600.0567	509.0529	568.2036	537.54157	528.92886	538.04943
ENSFDAG00000017318	27.223	37.2843	30.1007	38.5131	32.613	36.1733	31.8445	44.988
ENSFDAG00000017319	99.255708	73.607909	94.375418	77.64352	87.868301	88.345641	95.03906	84.931548
ENSFDAG00000017320	26.0293	24.4932	26.4972	33.9358	29.633	28.9122	23.6912	32.8258
ENSFDAG00000017321	23.3341	56.1772	20.269	22.0881	23.704	19.6548	20.4345	17.319
ENSFDAG00000017322	513.9	660.314	508.348	590.674	533.49	561.313	571.428	652.929
ENSFDAG00000017323	10.7702	11.1973	11.8449	12.9826	9.53359	11.3889	18.6232	13.2045
ENSFDAG00000017324	9.91203	17.3052	10.3506	5.87381	6.3956	6.68265	5.86901	6.09959
ENSFDAG00000017326	0.592713	1.38182	0.548153	1.13295	0.71898	0.724697	0.779198	1.39071
ENSFDAG00000017327	24.32672	19.98971	23.53881	18.99241	27.1661	29.5759	20.67192	18.06129
ENSFDAG00000017328	42.9314	53.0645	54.412	62.9623	52.0772	59.9198	51.0554	57.0921
ENSFDAG00000017329	46.043	59.9937	52.1678	70.6531	53.9508	55.5588	56.5152	70.1366
ENSFDAG00000017330	58.5281	68.4184	59.4537	72.4658	66.0932	78.1281	59.1568	78.9926
ENSFDAG00000017331	8.09772	12.5413	12.2963	12.8745	11.4989	13.9651	11.112	12.257
ENSFDAG00000017332	0.759223	0.442504	0.175536	1.69309	0.23024	0.696213	0.332699	0
ENSFDAG00000017333	74.312	65.4741	63.8454	70.8158	66.6918	70.6383	56.1951	74.7439
ENSFDAG00000017334	0.513137	0.530653	0.529931	0.728842	0.345884	0.627621	0.79637	0.266893
ENSFDAG00000017335	3.29206	2.70045	2.81904	2.64135	4.73289	4.9196	1.92348	1.52579
ENSFDAG00000017336	5.49506	4.7727	4.88265	4.94286	5.48939	3.68869	2.26634	3.20227
ENSFDAG00000017337	51.2161	48.6827	41.3257	40.7358	40.4449	45.5997	42.4767	43.8208
ENSFDAG00000017338	57.1157	58.6092	63.386	72.8931	73.1672	63.9087	90.4065	65.3824
ENSFDAG00000017339	0.724595	0.86364	0.577965	0.906068	0.292262	1.70619	0.782513	0.982137
ENSFDAG00000017340	27.8868	22.70894	22.8365	24.5088785015	22.970244	28.6744	24.46889	27.445
ENSFDAG00000017341	33.9284	41.1315	31.8206	47.813	40.9626	58.0769	52.1946	52.073
ENSFDAG00000017342	18.0454	19.3295	14.8845	15.5374	14.1987	26.8342	14.9604	15.2579
ENSFDAG00000017343	7.29046	15.8465	10.5444	14.5292	13.1656	11.2596	24.2128	15.434
ENSFDAG00000017344	4.23431	24.8848	3.50806	8.88059	7.74019	6.32768	11.5712	5.93351
ENSFDAG00000017345	0.157979	0.306921	0.267854	0.637493	0.223573	0.160965	0.392292	0.329489
ENSFDAG00000017346	17.9067	17.0516	14.9278	15.4267	12.8493	10.1762	14.5886	16.964
ENSFDAG00000017347	0	0	0	0	0	0	0	0
ENSFDAG00000017348	0	0	0	0	0	0	0	0
ENSFDAG00000017349	22.5595	8.31291	12.6302	12.4138	10.9122	14.2474	9.47728	12.5405
ENSFDAG00000017350	67.7757	91.0268	83.6905	104.7019	95.0745	93.9787	88.934	91.8027
ENSFDAG00000017351	2.84677	4.18408	1.48807	4.41627	1.65154	2.11867	2.92887	4.45301
ENSFDAG00000017352	23.6266	46.27344	28.14087	45.92143	32.22109	38.69752	33.59862	47.8095
ENSFDAG00000017353	0	0	0	0	0	0	0	0
ENSFDAG00000017354	24.299	31.484	33.8811	33.7035	32.5363	32.4523	28.9954	26.0218
ENSFDAG00000017356	875.113	1023.75	1079.4	1048.28	1013.31	1009.15	1165.39	996.947
ENSFDAG00000017357	399.444	622.034	432.312	489.055	537.676	490.029	652.005	557.547
