sample_SRR8750645	sample_SRR8750677	sample_SRR8750709
ENSPTRG00000015775	0.768048	0.580673	0.590561
ENSPTRG00000015777	80.0475	51.9243	25.1003
ENSPTRG00000015782	5.3603	7.85647	7.864
ENSPTRG00000015783	9.07461	9.32721	5.93397
ENSPTRG00000015784	1.05109	1.49063	3.00143
ENSPTRG00000015785	10.718899232302	10.9407	7.63109217182
ENSPTRG00000015786	22.98361	19.1757	20.1779
ENSPTRG00000015787	13.9311	9.73605	28.4802
ENSPTRG00000015788	14.060783	11.7103	12.75911
ENSPTRG00000015792	2.3668	2.541333	2.001472
ENSPTRG00000015793	23.1314267	21.795299	55.6823157
ENSPTRG00000015794	16.7367	15.27278	9.41823
ENSPTRG00000015795	12.87413	10.501148	12.2166
ENSPTRG00000015796	20.794	17.2959	23.388
ENSPTRG00000015797	16.47804	8.248996	7.9646879
ENSPTRG00000015799	13.03832	10.06339	4.94686
ENSPTRG00000015800	591.195	577.12	233.381
ENSPTRG00000015801	5.31449	3.19005	4.720666
ENSPTRG00000015806	11.8335	10.765805	18.547999
ENSPTRG00000015809	526.303	634.716	387.755
ENSPTRG00000015812	1.52721	1.5732	2.76078
ENSPTRG00000015815	27.8625625	25.586013	29.91089
ENSPTRG00000015818	3.30883	1.612379	1.231384
ENSPTRG00000015819	9.0325	4.06055	15.1706
ENSPTRG00000015822	8.671726	4.65611	6.45713
ENSPTRG00000015825	0.979794	0.730331	1.32891
ENSPTRG00000015827	156.89405	149.568798	126.35367
ENSPTRG00000015829	78.88188	75.33204	50.74457
ENSPTRG00000015830	1.5045	0.673507	4.86661
ENSPTRG00000015831	1.25518	1.62759	15.42052
ENSPTRG00000015832	40.68267	36.39376	25.40277
ENSPTRG00000015833	23.67196	19.068435	32.26009
ENSPTRG00000015834	1.43747	1.603	9.03954
ENSPTRG00000015836	117.34513	95.243966	85.512887
ENSPTRG00000015837	11.3402	8.37337	11.4011
ENSPTRG00000015838	13.2946	12.01024	12.4318
ENSPTRG00000015840	24.041176	16.84234	31.47931
ENSPTRG00000015843	4.38594	2.868278	5.63483
ENSPTRG00000015844	22.1652	27.47572	41.4538
ENSPTRG00000015845	10.8409035	7.618258	5.229079
ENSPTRG00000015847	9.4031784	7.980247	13.485997
ENSPTRG00000015848	14.1561	8.76143	23.1367
ENSPTRG00000015850	114.5837	101.591415	366.48615
ENSPTRG00000015851	35.2655	22.571357	37.222645
ENSPTRG00000015852	13.232406	12.84485	12.676134
ENSPTRG00000015853	29.54704	17.10864	20.90771
ENSPTRG00000015854	10.2141	8.53259	12.1699420169243
ENSPTRG00000015855	12.41374	8.62444	2.901921
ENSPTRG00000015856	18.614636	13.356126	13.563637
ENSPTRG00000015857	0.224553	0	0.487173
ENSPTRG00000015858	4.82022	2.70847	1.937878
ENSPTRG00000015860	162.048	167.148	121.161
ENSPTRG00000015865	0	0	0
ENSPTRG00000015866	28.60493	18.4537	53.231
ENSPTRG00000015867	7.74126	8.98047	8.21246
ENSPTRG00000015868	2.03169	1.3547	2.20629
ENSPTRG00000015869	122.59869	108.403151	44.759188
ENSPTRG00000015870	0.257177	0.209622	1.13639
ENSPTRG00000015871	3.24404	3.37415	1.64409
ENSPTRG00000015872	0.397138	0.764166	1.30516
ENSPTRG00000015873	3.01709	4.74216	3.996773
ENSPTRG00000015875	1.869856	0.7912816	1.096435
ENSPTRG00000015877	0.956247	0.847643	0.691395
ENSPTRG00000015878	113.90757	74.6721	39.54544013
ENSPTRG00000015879	0.838468	0.71417	0.516399
ENSPTRG00000015881	36.512	29.5107	12.90431
ENSPTRG00000015883	69.83864526142	59.454994	24.90328
ENSPTRG00000015887	0.39296	0.160295	0.37403
ENSPTRG00000015888	354.71	328.913	182.964
ENSPTRG00000015890	19.22784	15.35197	17.2911
ENSPTRG00000015892	37.972151	31.19502	24.41588
ENSPTRG00000015893	8.24141	7.66665	10.796
ENSPTRG00000015894	19.3433	21.7882	14.4469
ENSPTRG00000015895	4.989495	3.908084	5.47711
ENSPTRG00000015897	5.835582	4.68348	4.53578
ENSPTRG00000015900	27.954647201	24.6621698	14.244326
ENSPTRG00000015901	3.939902	2.545989	13.512599
ENSPTRG00000015903	0	0.512897	0
ENSPTRG00000015905	7.56447	5.12652	7.60514
ENSPTRG00000015907	0.297938	0.698665	0.179306
ENSPTRG00000015909	0.6814191161	0.5298730171	0.1225423791
ENSPTRG00000015911	0	0	0
ENSPTRG00000015915	0.931135	0.763398	1.158945
ENSPTRG00000015916	70.9306	65.0551	71.8629
ENSPTRG00000015918	0.255347	0.193132	0.132362
ENSPTRG00000015919	7.40122	7.64606	7.30224
ENSPTRG00000015920	45.30667	33.11726	24.850541
ENSPTRG00000015922	16.3319	15.1544	19.2552
ENSPTRG00000015924	10.0273000007599	9.14567700037285	19.77389
ENSPTRG00000015925	0.388499	0.2838537	0.486659
ENSPTRG00000015926	6.4013704	3.4980967	3.498132
ENSPTRG00000015927	56.8515	47.8425	61.7288
ENSPTRG00000015929	6.79872	4.14672	9.4372
ENSPTRG00000015930	17.5744	15.4156	17.1138
ENSPTRG00000015931	0	0	0
ENSPTRG00000015932	1.4226369924187	0.945883	1.651663
ENSPTRG00000015933	11.7319	9.00118	14.0588
ENSPTRG00000015935	7.980698	8.940428548	4.459424
ENSPTRG00000015936	225.4132	359.97303	767.7111
ENSPTRG00000015938	53.3674	41.0282	198.348
ENSPTRG00000015940	6.39865	5.07397	3.87911
ENSPTRG00000015942	0.374357	0.419136	1.57771
ENSPTRG00000015945	8.749486	16.30022163	20.1133623
ENSPTRG00000015948	55.005462	35.94318	20.8094
ENSPTRG00000015949	15.924179	12.4744	7.545693
ENSPTRG00000015954	4.16357	4.259512	2.795243
ENSPTRG00000015955	30.78689	25.5812	39.2043
ENSPTRG00000015956	12.0591	3.54973	34.0857
ENSPTRG00000015957	8.72478	13.56563	8.37065
ENSPTRG00000015959	1.67371	1.00712	2.68975
ENSPTRG00000015960	2.41495	1.49591	3.92881
ENSPTRG00000015962	2.65173	2.37923	2.24719
ENSPTRG00000015963	7.831562	5.85617	9.8656
ENSPTRG00000015965	0.53758	0.292652	0.595132
ENSPTRG00000015966	2.81551	1.92882	0.6901446
ENSPTRG00000015967	24.1916	41.67447	30.5875
ENSPTRG00000015968	22.74029	18.46264	25.90784
ENSPTRG00000015969	0.225128	0.771896	0.383181
ENSPTRG00000015970	3.87879	3.197909	4.54321
ENSPTRG00000015971	9.22047	6.291968	10.103034
ENSPTRG00000015972	22.297647	19.184124	8.490109
ENSPTRG00000015973	5.9266781192	6.75718	47.660600137676
ENSPTRG00000015976	1.16182	3.87115	0.378709
ENSPTRG00000015977	16.64891	28.869524	29.389733
ENSPTRG00000015978	2.976	3.71145	4.47573
ENSPTRG00000015979	6.47915	5.43995	5.74071
ENSPTRG00000015981	6.6349274	7.237898	7.1955282
ENSPTRG00000015983	5.07364	4.88253	12.2488
ENSPTRG00000015984	0.661821	0.979306	1.7984
ENSPTRG00000015985	3.81711	3.199	14.111
ENSPTRG00000015988	0.731901	1.06948	0.922893
ENSPTRG00000015989	26.7830823	19.643248	41.328423
ENSPTRG00000015990	15.2027	8.408492	6.23254
ENSPTRG00000015991	19.73405	16.593608	21.77032
ENSPTRG00000015992	0.565363	0.954123	0.73376
ENSPTRG00000015994	8.241722	11.331592	13.96404
ENSPTRG00000015996	5.41862	5.37755	3.73772
ENSPTRG00000015999	12.33319	10.94265	10.41437
ENSPTRG00000016001	2.7138355	1.6338535	0.8410313
ENSPTRG00000016003	0.0907896	0.0370583	0.171707
ENSPTRG00000016006	3.01639	1.18852	2.26715
ENSPTRG00000016007	1.642510151875	1.120704	0.492114
ENSPTRG00000016008	8.777929	10.078423	31.16117
ENSPTRG00000016009	1313.92473	1467.05143	721.7752
ENSPTRG00000016010	36.4149200075433	29.8964166426	29.68609391
ENSPTRG00000016011	0	0.194212	0
ENSPTRG00000016012	13.62124	7.620046	7.91687
ENSPTRG00000016014	59.27341	54.891673	37.954205
ENSPTRG00000016015	0.159008	0.48112	0.090067
ENSPTRG00000016016	0.332907	0.701329	0.524138
ENSPTRG00000016017	24.9248062	17.0034457	44.46058
ENSPTRG00000016020	4.10468	4.68958	3.32893
ENSPTRG00000016021	4.00225	2.25077	1.45212
ENSPTRG00000016022	8.51317	6.971496	8.79767
ENSPTRG00000016023	13.12866	9.40485000185473	12.03196
ENSPTRG00000016024	44.2864	25.6805	7.98002
ENSPTRG00000016026	15.232753	13.780001	12.74954
ENSPTRG00000016027	0	0	0
ENSPTRG00000016029	1.36215	1.35923	1.237916
ENSPTRG00000016030	14.2206	9.11388	6.07663
ENSPTRG00000016031	20.1252	13.6186	14.4045
ENSPTRG00000016032	3.82872	2.11474	3.24821
ENSPTRG00000016034	0.542474	0.742727	0.1352257
ENSPTRG00000016035	0.000612916	0	1.94821
ENSPTRG00000016036	0.522698	0.53822	0.623605
ENSPTRG00000016038	1.5034	0	0.658062
ENSPTRG00000016040	0.0738034	0.0803531	0.0928169
ENSPTRG00000016041	0.0563844	0.2301183	0.460251
ENSPTRG00000016042	4.97219	3.95293	5.31118
ENSPTRG00000016043	8.23354	6.10522	3.62442
ENSPTRG00000016044	0.141198	0	0.0669686
ENSPTRG00000016045	3.7456304	3.2268759	15.82507
ENSPTRG00000016047	162.83374371	154.357138	93.7163000202757
ENSPTRG00000016048	31.3036	30.72489	28.97824
ENSPTRG00000016049	1.42765	0.166505	0.115652
ENSPTRG00000016051	21.81857429447	19.498566	15.49974306
ENSPTRG00000016052	1.12119	0.915493	0.680012
ENSPTRG00000016053	17.2096	15.1023	13.1681
ENSPTRG00000016054	5.089071	1.731134	1.129115
ENSPTRG00000016058	4.83522	5.98407	3.54276
ENSPTRG00000016059	8.07958	8.206651	6.451159
ENSPTRG00000016060	24.88845	13.40534317	15.389486
ENSPTRG00000016062	6.031856	6.90479	4.747555
ENSPTRG00000016064	6.028681	4.62488	5.215648
ENSPTRG00000016065	0.492125	0.223169	0.51767
ENSPTRG00000016066	9.58736	8.52151	4.13307
ENSPTRG00000016067	6.234344	2.51969	1.20246
ENSPTRG00000016069	0.912638	0.777903	3.55964
ENSPTRG00000016070	9.39531	10.5016	12.0547
ENSPTRG00000016071	29.81519	23.94916	99.5597
ENSPTRG00000016072	4.87288	2.87016	3.365611
ENSPTRG00000016073	0	0	0.245354
ENSPTRG00000016074	3.64414	0.9667098	0.636851
ENSPTRG00000016077	2.14751	1.71977	3.0421
ENSPTRG00000016078	7.18159	5.30582	3.17361
ENSPTRG00000016079	4.83575	3.62961	3.75858
ENSPTRG00000016080	7.69062	7.13235	7.61095
ENSPTRG00000016081	28.2711	32.755454	18.60505
ENSPTRG00000016084	209.6488	166.49463	121.4658
ENSPTRG00000016086	2.08243	0.339227	0.401721
ENSPTRG00000016087	3.09601979191	2.3344	4.7325
ENSPTRG00000016088	5.1293	4.75605	5.08493
ENSPTRG00000016089	30.61519	25.97018108876	21.6169
ENSPTRG00000016090	10.6858	15.0803	26.5326
ENSPTRG00000016092	16.876654	12.264159	10.185611
ENSPTRG00000016095	3.00883715	4.989133	2.922674
ENSPTRG00000016096	4.89708	1.72586	4.35886
ENSPTRG00000016098	0.206596	0.0843216	0.0488788
ENSPTRG00000016099	6.7519	4.15721	6.54843
ENSPTRG00000016100	0.476443	0.194542	0.0897819
ENSPTRG00000016101	0.171736	0.0700647	0.0816065
ENSPTRG00000016102	0	0.0694945	0
ENSPTRG00000016104	2.60395	3.90689	2.71527
ENSPTRG00000016105	34.62757	31.21385	35.0547
ENSPTRG00000016106	0	0	0
ENSPTRG00000016107	0.0854005	0.1393672	0
ENSPTRG00000016116	0.1956461	0.886056	0.194494
ENSPTRG00000016117	0	0.22107	0.768211
ENSPTRG00000016118	0.688929	0.755051	0.389943
ENSPTRG00000016119	15.44437	1.92882	0.977425
ENSPTRG00000016120	0	0	0
ENSPTRG00000016121	0	0	0
ENSPTRG00000016122	0	0	0.206464
ENSPTRG00000016123	3.54995	4.2129	3.015882
ENSPTRG00000016124	0.129464	0	0
ENSPTRG00000016125	0.0826984	0	0
ENSPTRG00000016126	0	0.114722	0
ENSPTRG00000016127	0.0916384	0	0
ENSPTRG00000016128	0	0	0.372863
ENSPTRG00000016129	0	0	0
ENSPTRG00000016130	0	0	0
ENSPTRG00000016131	0	0.07591	0
ENSPTRG00000016132	0	0	0
ENSPTRG00000016133	0	0.1186998	0
ENSPTRG00000016134	0.0746899	0.731423	0.56708
ENSPTRG00000016135	94.8206	87.59668	90.52598
ENSPTRG00000016136	51.05129	44.801943	42.0461
ENSPTRG00000016137	0.0267177	0	0.0504143
ENSPTRG00000016138	3.0576	2.08593275	4.962964
ENSPTRG00000016139	12.4143	10.11113	12.54627
ENSPTRG00000016141	38.581	26.4763	12.3649
ENSPTRG00000016143	0	0.119905	0.2316
ENSPTRG00000016145	0.4770376	0.636577	0.543049
ENSPTRG00000016146	0.307461	0.308159	0.618745
ENSPTRG00000016149	18.979994	17.5059354	10.8163487
ENSPTRG00000016150	0.682749	0.7621012586	1.757095090578
ENSPTRG00000016151	0	0	0.103112
ENSPTRG00000016152	0	0.0734655	0
ENSPTRG00000016153	0.169316151967	0.3381000962805	0.329640188012
ENSPTRG00000016154	0.941061	0.0960144	1.16993
ENSPTRG00000016155	0.326	0.221752	0.154308
ENSPTRG00000016157	0.291976	0.935891	2.800543
ENSPTRG00000016158	0	0.17669	0
ENSPTRG00000016159	0	0.0754628	0
ENSPTRG00000016160	5.53543	2.53594	1.61819
ENSPTRG00000016161	0.0878347	0.0239061	0.0276316
ENSPTRG00000016163	1.5473	0.297048	4.7129
ENSPTRG00000016164	3.608116	2.24537	2.3874
ENSPTRG00000016165	0	0.205623	4.16556
ENSPTRG00000016166	0	0.0665731	0.115601
ENSPTRG00000016167	0.16957	0.0691818	0
ENSPTRG00000016168	1.63993	0.406833	0.528407
ENSPTRG00000016170	24.59572	20.14043577904	20.10303
ENSPTRG00000016173	0.724335	1.05926	1.29818
ENSPTRG00000016174	8.35267	7.580208	3.039357
ENSPTRG00000016175	52.67919	53.2867	34.22404
ENSPTRG00000016176	18.4429	17.394062	19.9679
ENSPTRG00000016177	0.280991	0.53533	0.117889
ENSPTRG00000016178	9.78449	7.98079	17.66846
ENSPTRG00000016181	0.779849	0.121276	1.26292
ENSPTRG00000016182	1.80292	0.441309	28.201
ENSPTRG00000016183	0.0535296	0.0436949	12.0595
ENSPTRG00000016184	2.65976	0.333819	0.932181
ENSPTRG00000016185	12.41329	8.96812	16.3114
ENSPTRG00000016186	47.4177	44.3673	80.859131
ENSPTRG00000016187	9.56388	6.12014	6.86779
ENSPTRG00000016188	2.62637	1.69982	2.41902
ENSPTRG00000016189	0.615906	0.349851	0.378971
ENSPTRG00000016190	1.07369	0.706341	0.547909
ENSPTRG00000016191	1.3982	2.49047	1.24159
ENSPTRG00000016192	22.0709323	28.13637	13.6485602
ENSPTRG00000016194	59.264	66.3183	75.4682
ENSPTRG00000016196	2.92533	4.59399	3.8354
ENSPTRG00000016197	3.18321	3.69401	2.04919
ENSPTRG00000016198	2.08113	1.856431	2.38918
ENSPTRG00000016199	61.8617	56.5663	30.5467
ENSPTRG00000016200	0.0950625	0.181159	0.410123
ENSPTRG00000016202	4.16465	2.209802	5.66848
ENSPTRG00000016203	3.54208	2.9077	6.28972
ENSPTRG00000016204	18.9053	12.5537	17.1731
ENSPTRG00000016205	0	0.235073	0
ENSPTRG00000016207	2.71440521787	2.52706	2.647514
ENSPTRG00000016208	3.65604388	5.084851	6.60703
ENSPTRG00000016209	1.14911000188114	1.67963000083371	1.06776000210883
ENSPTRG00000016210	1.68743	1.80564	0.495045
ENSPTRG00000016212	0.9133800728863	1.077364160654	0.535772
ENSPTRG00000016213	5.9787828349	17.195737	5.10793444
ENSPTRG00000016215	83.4916	74.6857	83.498
ENSPTRG00000016217	125.51601	87.634	145.7175
ENSPTRG00000016218	47.8758	41.7325	56.1541
ENSPTRG00000016219	0	0.154001	0.36355
ENSPTRG00000016220	220.461781	231.662425	196.83957
ENSPTRG00000016221	18.83539	17.1450980857321	20.838663
ENSPTRG00000016222	2.20971	1.37565	2.455549
ENSPTRG00000016223	2.79524	2.231515	4.719962
ENSPTRG00000016224	69.30371	58.24032	32.187921
ENSPTRG00000016226	16.3049	13.5359	42.4477
ENSPTRG00000016227	5.992024	2.509413	6.51994
ENSPTRG00000016229	2.729339	2.53201	1.88911
ENSPTRG00000016232	3.868652	2.58805	3.66824
ENSPTRG00000016233	66.81742	75.85838	49.19708
ENSPTRG00000016236	3.2036	1.63834	0.864467
ENSPTRG00000016239	1.41733	4.47033	2.41253
ENSPTRG00000016240	15.6437	11.562	4.66638
ENSPTRG00000016241	9.0473	7.096714	9.798126
ENSPTRG00000016243	8.416369	7.868674	7.282245
ENSPTRG00000016244	87.015842	69.5562	37.58394
ENSPTRG00000016249	5.1685678	3.610202	5.741114
ENSPTRG00000016253	0.386901	0.0789133	0.828436
ENSPTRG00000016254	0.799578	0.782961	0.759339
ENSPTRG00000016255	2.032063	1.13984861	4.023899015607
ENSPTRG00000016256	6.8012	6.73085	4.10499
ENSPTRG00000016258	2.14109	2.99743	0.883358
ENSPTRG00000016259	27.0726	24.7139	14.7836
ENSPTRG00000016260	1192.57383	1054.74704	556.024
ENSPTRG00000016261	0	0	0
ENSPTRG00000016262	0	0.05853790133298	0
ENSPTRG00000016263	0	0.116455	0.0676858
ENSPTRG00000016264	0	0.4715253	0.2654634
ENSPTRG00000016266	80.9188	239.2842	1862.71
ENSPTRG00000016267	4.78207	2.89386	10.6857
ENSPTRG00000016270	1.77664	4.14513	5.22457
ENSPTRG00000016271	30.713806	28.0208	31.83549
ENSPTRG00000016272	2.28971	1.63583	14.667207529
ENSPTRG00000016273	3.03911	2.25174	10.0904
ENSPTRG00000016275	68.4868	52.387	58.3497
ENSPTRG00000016277	257.923	318.57	138.201
ENSPTRG00000016278	6.63416320055772	6.3275810214249	6.293559192
ENSPTRG00000016284	0.384277	0.0955088	0.0157437
ENSPTRG00000016285	0.770288	0.556546	0.903249
ENSPTRG00000016287	2.69517	3.126959	1.826729
ENSPTRG00000016291	0.339772	2.40195	0.756018
ENSPTRG00000016292	33.11817	30.194841	24.9300267394836
ENSPTRG00000016293	13.02014	9.44887	4.10496
ENSPTRG00000016296	2.94026429209	1.974047	5.3885062
ENSPTRG00000016297	0	0	0
ENSPTRG00000016298	0	0.126001	0.146585
ENSPTRG00000016299	29.51356	29.38268	31.81698
ENSPTRG00000016300	22.8752	23.47013	19.33734
ENSPTRG00000016301	69.09923	60.124487	40.6348434
ENSPTRG00000016302	10.1142	14.32695	9.31669
ENSPTRG00000016303	79.3086	66.729	53.2805
ENSPTRG00000016304	0	0.316745	0
ENSPTRG00000016306	0	0	0
ENSPTRG00000016307	1.6402	1.27448	1.797
ENSPTRG00000016309	0.889176	1.19665	1.93004
ENSPTRG00000016310	35.325	30.6877	17.9287
ENSPTRG00000016311	14.05353	13.13299	16.24895
ENSPTRG00000016312	180.96826	123.025832	132.57052
ENSPTRG00000016313	1.01903	0.427913	0.494589
ENSPTRG00000016314	1.722646703	3.522579113	1.88323
ENSPTRG00000016315	70.03079854	65.26033621	53.338346
ENSPTRG00000016317	1.517819	2.43523	1.296162
ENSPTRG00000016318	1.603238	2.224059	3.72099
ENSPTRG00000016320	4.7455	4.47866	7.96166
ENSPTRG00000016322	6.40992	6.0306	11.721183
ENSPTRG00000016325	29.59946	31.2675	21.89898
ENSPTRG00000016327	0.959624	1.40979	2.24352
ENSPTRG00000016328	8.78614	6.895324	7.661021
ENSPTRG00000016329	31.08166	37.6871	26.554
ENSPTRG00000016330	0.511188	0.688833	1.417333
ENSPTRG00000016331	1.79377	1.93784	0.299392
ENSPTRG00000016332	13.8125	13.5001	4.51366
ENSPTRG00000016334	3.5419933	1.9472743	3.829005
ENSPTRG00000016335	37.070183	32.490593	42.47373
ENSPTRG00000016338	0	0	0
ENSPTRG00000016340	9.77142	9.38083	9.34735
ENSPTRG00000016341	3.74502	2.65009	6.50447
ENSPTRG00000016343	9.5493856159	3.1461457	1.9863660373964
ENSPTRG00000016344	5.22703	4.69217	2.07864
ENSPTRG00000016345	41.97188	40.37682	48.69767
ENSPTRG00000016346	0.58711	1.07271	0.331318
ENSPTRG00000016347	37.1612283	32.8312	42.4341
ENSPTRG00000016349	4.43841	4.66562	7.38716
ENSPTRG00000016351	41.885266	29.196672	52.303068
ENSPTRG00000016352	9.11697	1.567776	3.381473
ENSPTRG00000016353	984.4166	933.1828	872.6863
ENSPTRG00000016355	194.63497	221.09383	93.035247
ENSPTRG00000016356	2.63654	2.13729	1.880421
ENSPTRG00000016359	10.245	7.7030185	7.7565343
ENSPTRG00000016360	8.65655	8.20862	10.390339
ENSPTRG00000016364	19.637547	12.60162	12.7365
ENSPTRG00000016365	0.0961691	0.0784804	0
ENSPTRG00000016366	0	0.0340056	0.1342415
ENSPTRG00000016367	0.764121	0.690223	0.416273
ENSPTRG00000016368	4.62575	7.20292	6.9258
ENSPTRG00000016370	0.4401992	0.221175	0.0734723
ENSPTRG00000016371	2.585558	0.0506656	4.0114567
ENSPTRG00000016372	1.21826	0.994638	1.9878
ENSPTRG00000016375	3.09546	4.64107	3.5292
ENSPTRG00000016379	0.40084	0.233822	1.21372
ENSPTRG00000016380	47.0521	39.6173	30.3744
ENSPTRG00000016382	32.975690794464	27.4173889120773	27.4020340002029
ENSPTRG00000016383	18.078613	20.573962	20.700795
ENSPTRG00000016384	0.453202	0.409025	0.539911
ENSPTRG00000016385	4.40952	8.45532	31.5572
ENSPTRG00000016386	2.978114	2.338207	1.280942
ENSPTRG00000016389	1.41504	1.31008	0.926905
ENSPTRG00000016390	1.13968	0.804516	0.324394
ENSPTRG00000016391	6.72958	6.61244	6.43124
ENSPTRG00000016394	1.07389	0.76726300271293	0.73214
ENSPTRG00000016395	0.077323	0.0631281	0.328764
ENSPTRG00000016397	3.8762	3.30877	2.90074
ENSPTRG00000016398	114.282	91.3096	108.854
ENSPTRG00000016399	0	0	0
ENSPTRG00000016400	2.113788	1.071184	2.550307
ENSPTRG00000016401	3.2076	2.14803	3.60843
ENSPTRG00000016403	2.10988800158899	1.42356336955	1.5261840257353
ENSPTRG00000016404	3.748377	4.04562	1.35678
ENSPTRG00000016405	3.6495	6.75573	1.21201
ENSPTRG00000016406	5.01685	2.11367	6.06275
ENSPTRG00000016407	147.182	128.403	131.522
ENSPTRG00000016410	1.6734	0.748206	2.81549
ENSPTRG00000016411	7.75965	5.4909	4.85731
ENSPTRG00000016412	0.844135	0.8647466	1.5291
ENSPTRG00000016416	19.94976	14.57401	25.00478
ENSPTRG00000016417	0	0.0843216	0
ENSPTRG00000016418	0	0	0
ENSPTRG00000016419	0	0	0
ENSPTRG00000016420	5.10604	4.20718	2.70831
ENSPTRG00000016422	24.1951	17.1887	15.312
ENSPTRG00000016423	0.634562	0.670454	1.02262
ENSPTRG00000016426	3.95016	3.43048	2.428985
ENSPTRG00000016431	8.18593	3.07314	5.41963
ENSPTRG00000016432	0.0554867	0.0452913	0.0525354
ENSPTRG00000016433	16.5849317	20.43677	5.373818
ENSPTRG00000016434	1.74946	1.45029425	3.36065
ENSPTRG00000016435	5.80362501218	4.66696367	5.5859318633401
ENSPTRG00000016436	7.4233000163986	3.556	9.77240907488
ENSPTRG00000016437	18.28943	23.47434	16.98283
ENSPTRG00000016438	29.37601	40.5084	21.38789
ENSPTRG00000016439	17.0911	15.2954	7.34609
ENSPTRG00000016440	10.78967	6.486011	9.57333
ENSPTRG00000016442	12.4584	8.53489	9.68952
ENSPTRG00000016444	16.8857	16.5061	23.1265
ENSPTRG00000016446	5.38279	3.87486	2.846472
ENSPTRG00000016448	5.815148	2.746961	3.39489
ENSPTRG00000016449	6.687419	6.242316	14.1923626
ENSPTRG00000016453	8.80100116	7.511205	8.61477
ENSPTRG00000016455	5.86374	5.17818	9.65347
ENSPTRG00000016457	24.97039	25.80459	16.044218
ENSPTRG00000016459	1.053007	1.757851	3.20077
ENSPTRG00000016460	167.76883	148.93008	103.6311
ENSPTRG00000016462	4.82132	3.733314	4.4612
ENSPTRG00000016463	0	0.395419	0
ENSPTRG00000016464	18.726127	15.114	10.072
ENSPTRG00000016465	3.223291	2.25866	1.54655
ENSPTRG00000016466	14.9004	13.5862	19.58949
ENSPTRG00000016467	0.160759	0.548194	1.139133
ENSPTRG00000016469	2.176193	3.023417	1.181192
ENSPTRG00000016470	4.09381	3.05233	5.481
ENSPTRG00000016471	5.333021	3.845227	19.07337
ENSPTRG00000016472	33.0252	25.3812	28.8131
ENSPTRG00000016474	0.150339	0.319215	0.354091
ENSPTRG00000016478	0.486364	0.689549	0.255917
ENSPTRG00000016479	0.937374	1.217197	14.12329
ENSPTRG00000016480	13.87767	24.77164	21.32052
ENSPTRG00000016481	18.83979	12.2698	30.89299
ENSPTRG00000016482	7.519767	5.325345	9.43036
ENSPTRG00000016485	16.03813	7.846377	12.4997
ENSPTRG00000016486	2.29437	2.55924	1.84499
ENSPTRG00000016487	4.904949	3.951189	3.39373
ENSPTRG00000016488	26.8401	20.9938	7.06717
ENSPTRG00000016491	3.120384	3.7080024	0.9983244
ENSPTRG00000016492	0	0.0787272	0.118927
ENSPTRG00000016493	2.65882	0.8246977	0.48127
ENSPTRG00000016494	0.675028	0.551214	2.84319
ENSPTRG00000016495	9.97181	8.25059	9.08933
ENSPTRG00000016496	3.0511	3.01535	4.51473
ENSPTRG00000016497	0.894817	1.15487	0.708249
ENSPTRG00000016499	3.19902	2.16309	3.631928
ENSPTRG00000016504	43.683779	36.768033	52.306545
ENSPTRG00000016509	3.306317	3.457488	6.52632
ENSPTRG00000016510	0.181862	0.433034	0.479311
ENSPTRG00000016512	0.0609459	0.0746436	0.0575268
ENSPTRG00000016513	29.2322	30.61277	35.42498
ENSPTRG00000016514	107.4427	67.36863	83.01252
ENSPTRG00000016518	0.546345	0.167208	0
ENSPTRG00000016519	11.41276	7.72693	11.31713
ENSPTRG00000016520	0	0.131108	0
ENSPTRG00000016521	0.546592	0.422813	0.51582
ENSPTRG00000016522	46.054475	43.060673	91.328692
ENSPTRG00000016524	3.762375	3.131743	5.8080642
ENSPTRG00000016527	1.02346	0.954331	1.68275
