sample_SRR3879744	sample_SRR3879745	sample_SRR3879746
ENSCHIG00000010178	3.30396	6.4811	5.46585
ENSCHIG00000010179	15.2093	11.1811	11.6343
ENSCHIG00000010180	0	0	0
ENSCHIG00000010181	0	2.31598	0
ENSCHIG00000010182	27.3187	33.3836	32.1212
ENSCHIG00000010183	17.4109	19.5258	16.3265
ENSCHIG00000010184	27.7466	31.7726	29.1261
ENSCHIG00000010185	0	0	0
ENSCHIG00000010186	0.830185	1.06254	1.6666
ENSCHIG00000010187	0.0500554	0	0
ENSCHIG00000010188	30.9283	51.7861	35.6552
ENSCHIG00000010190	1.806	2.05747	2.30287
ENSCHIG00000010191	0.132937	0.196587	0.478638
ENSCHIG00000010192	0.650203	1.2745	1.00451
ENSCHIG00000010193	26.48621	33.34832	37.22183
ENSCHIG00000010194	46.33999	53.28978	44.11123
ENSCHIG00000010195	0.24878	0	0
ENSCHIG00000010196	28.204722	26.2483	29.37689
ENSCHIG00000010197	22.24225	27.82801	26.41531
ENSCHIG00000010198	0	0.0511649	0
ENSCHIG00000010199	16.32772	16.17071	17.19876
ENSCHIG00000010200	2.15238	4.14485	3.45128
ENSCHIG00000010201	0	0	0
ENSCHIG00000010202	8.99953	13.75429	15.21463
ENSCHIG00000010203	0	0	0
ENSCHIG00000010204	52.14566	56.6522	54.84914
ENSCHIG00000010205	12.869526	17.58067	13.797208883
ENSCHIG00000010206	3.285360113722	5.06432	5.0215
ENSCHIG00000010208	0	0	0
ENSCHIG00000010209	1.19593	1.11649	3.15066
ENSCHIG00000010210	32.41691	29.65216	36.1956
ENSCHIG00000010211	29.59516	27.806656	29.15961465
ENSCHIG00000010212	15.2718	13.8222	17.1545
ENSCHIG00000010213	20.5399	17.5322	16.4187
ENSCHIG00000010214	0.434685000784608	0.829094	0.622874
ENSCHIG00000010215	28.39645	15.55963	20.46589
ENSCHIG00000010216	306.88	377.138	345.757
ENSCHIG00000010217	35.1012	32.0761	32.0534
ENSCHIG00000010218	0	0.0505267	0
ENSCHIG00000010219	0	0	0
ENSCHIG00000010220	0.068252	0.429282	0.462323
ENSCHIG00000010221	1.17002	2.3869	1.6982
ENSCHIG00000010222	8.4217	8.78432	9.65049
ENSCHIG00000010223	15.7555	17.8284	17.5773
ENSCHIG00000010224	2.43813	2.36837	3.35278
ENSCHIG00000010225	0	6.50743	2.3122
ENSCHIG00000010226	0	0	0
ENSCHIG00000010227	0.459942	0.437196	1.15481
ENSCHIG00000010228	0.440506	0.752169	0.414924
ENSCHIG00000010229	0	0.109073	0.0703822
ENSCHIG00000010230	0.313173	0.442083	0.807721
ENSCHIG00000010231	27.02086	28.26963	18.397635
ENSCHIG00000010232	18.2869	26.1705	15.8694
ENSCHIG00000010234	110.852	65.7453	52.518
ENSCHIG00000010235	3.74166	3.98188	3.74768
ENSCHIG00000010236	53.610179	57.8185600805966	54.0818
ENSCHIG00000010237	0.0505033	0.10582	0
ENSCHIG00000010238	10.96372	8.81382	10.47085
ENSCHIG00000010239	0.318847	0.722424	0.685952
ENSCHIG00000010240	1.04287	1.12786	1.54035
ENSCHIG00000010241	69.990643	76.115186	68.4129730001972
ENSCHIG00000010242	59.8404	57.3964	58.6687
ENSCHIG00000010243	0	0	0
ENSCHIG00000010244	17.8946	18.1094	19.7942
ENSCHIG00000010245	13.1229	17.5341	13.0987
ENSCHIG00000010246	7.94455	9.66238	10.1251
ENSCHIG00000010247	16.3396	17.325	15.4479
ENSCHIG00000010248	1.3683	2.04302	1.62878
ENSCHIG00000010249	151.197	156.856	140.308
ENSCHIG00000010250	18.7306	16.1274	17.6409
ENSCHIG00000010251	0.0121895	0	0
ENSCHIG00000010252	7.26772	12.5902	12.2847
ENSCHIG00000010253	3.94233	6.13332	4.32625
ENSCHIG00000010254	0.0293075	0.156439	0.0802545
ENSCHIG00000010255	0	0	0
ENSCHIG00000010256	0	0.0963546	0
ENSCHIG00000010257	6.73675	9.40356	6.48541
ENSCHIG00000010258	0	0	0
ENSCHIG00000010259	7.18391	8.26029	9.07461
ENSCHIG00000010260	217.608	190.26	206.952
ENSCHIG00000010261	0	0.0519994	0
ENSCHIG00000010262	4.82282	5.74924	6.85474
ENSCHIG00000010263	14.4558	16.5836	18.0593
ENSCHIG00000010264	0	0	1.88525
ENSCHIG00000010265	0.440727	0.494507	0.33124
ENSCHIG00000010266	17.1636	23.7006	20.1526
ENSCHIG00000010267	0.196349	0	0
ENSCHIG00000010268	0.307692	0.488711	0.733129
ENSCHIG00000010269	0.0507303	0	0
ENSCHIG00000010270	10.6574	13.21794	15.76159
ENSCHIG00000010271	0.775053	0.447606	0.148477
ENSCHIG00000010272	28.077548	29.88047	27.58058
ENSCHIG00000010273	14.9192	21.3636	13.6071
ENSCHIG00000010274	14.2882	18.9888	17.0402
ENSCHIG00000010275	0	0	0
ENSCHIG00000010276	3.436083	5.18066	5.204838
ENSCHIG00000010277	4.90116	4.5787	5.19507
ENSCHIG00000010278	1.45994	1.77765	1.10212
ENSCHIG00000010279	2.1131	3.22286	2.93001
ENSCHIG00000010280	17.346947	22.878962	20.972031
ENSCHIG00000010281	0	0.0518075	0
ENSCHIG00000010282	0.644764	0.795087	0.624172
ENSCHIG00000010283	22.7567	29.5063	22.7862
ENSCHIG00000010284	45.083736	57.15294	49.09146
ENSCHIG00000010285	0	0	0
ENSCHIG00000010286	0.0919175	0.0331251	0.0634712
ENSCHIG00000010287	0.649903	0.445614	0.674413
ENSCHIG00000010288	0	0	0
ENSCHIG00000010289	630.074	866.276	620.349
ENSCHIG00000010291	6.29166	8.447322	7.81527
ENSCHIG00000010292	0	0	0.06183
ENSCHIG00000010294	0	0	0.133621
ENSCHIG00000010295	7.08848	8.416915	8.8064
ENSCHIG00000010296	15.9201	24.3436	18.9016
ENSCHIG00000010297	8.17162	7.69667	7.57698
ENSCHIG00000010298	11.6302	10.527465	10.8078
ENSCHIG00000010299	75.73664	62.51706	61.13218
ENSCHIG00000010300	3.99967	4.07978	5.19278
ENSCHIG00000010301	0.297792	0.26022	0.469715
ENSCHIG00000010302	99.6653	92.1	107.257
ENSCHIG00000010303	1.516654	2.993485	1.884507
ENSCHIG00000010304	1.30844	2.1886	1.86128
ENSCHIG00000010305	0.0945507	0.06716	0.21547
ENSCHIG00000010306	61.2611	56.7258	56.1581
ENSCHIG00000010307	98.198	87.7316	90.8164
ENSCHIG00000010308	1.9665	1.01403	3.81188
ENSCHIG00000010309	0.956887	0.829562	0.572982
ENSCHIG00000010310	0.212429	0.0495623	0.326371
ENSCHIG00000010311	1.04671	1.38067	1.63281
ENSCHIG00000010312	49.1201	57.1666	53.1118
ENSCHIG00000010313	36.2011	32.8173	31.4135
ENSCHIG00000010314	13.5314	12.1887	13.7975
ENSCHIG00000010316	0	0	0
ENSCHIG00000010317	0.507303	0.425096	0.137113
ENSCHIG00000010318	0	0	0
ENSCHIG00000010319	0.127252	0.135546	0.434909
ENSCHIG00000010320	4.242695	6.772856	4.4505525
ENSCHIG00000010321	19.1559	11.4847	11.5129
ENSCHIG00000010322	0	0	0
ENSCHIG00000010323	76.2147	84.8035	75.3185
ENSCHIG00000010324	0.308913	0.413556	0.565181
ENSCHIG00000010325	2.43162	3.25158	3.10822
ENSCHIG00000010326	0.2780526	0.324885	0.387593
ENSCHIG00000010327	0.0903689	0	0.183805
ENSCHIG00000010328	9.51855	9.27414	10.1228
ENSCHIG00000010329	3.215029	3.502473	3.4174
ENSCHIG00000010330	0.136299	0	0.23226
ENSCHIG00000010331	7.18768521882	8.2063737072	9.8293721295
ENSCHIG00000010332	6.49738	7.66485	8.80095
ENSCHIG00000010333	83.789	80.7412	83.5722
ENSCHIG00000010334	572.693	192.81	355.039
ENSCHIG00000010335	427.879	477.981	407.218
ENSCHIG00000010336	111.212	54.9908	68.8106
ENSCHIG00000010337	5.60131	7.68909	6.68379
ENSCHIG00000010338	9.65602	10.7952	8.87421
ENSCHIG00000010339	0	0.0539391	0
ENSCHIG00000010341	0	0	0
ENSCHIG00000010342	78.8287	122.327	90.4597
ENSCHIG00000010343	15.50199	12.90304	18.09964
ENSCHIG00000010344	0	0	0
ENSCHIG00000010345	33.8999	28.3479	31.0879
ENSCHIG00000010346	5.70444	6.01493	7.54203
ENSCHIG00000010347	3.1432	2.72594	2.87584
ENSCHIG00000010348	0.709124	0.149742	0.693103
ENSCHIG00000010349	3.7988	8.35265	25.3553
ENSCHIG00000010350	0.216785	0.363139	0.211797
ENSCHIG00000010351	0	0	0
ENSCHIG00000010352	3.41429	2.799	3.51916
ENSCHIG00000010353	2.90961	2.90461	1.82781
ENSCHIG00000010354	272.6061	290.793	305.9108
ENSCHIG00000010355	0	0	0.0808531
ENSCHIG00000010356	0	0	0
ENSCHIG00000010357	15.452	17.14758	15.43464
ENSCHIG00000010358	5.661333	7.55431	8.37145
ENSCHIG00000010359	26.1077	32.5575	32.4628
ENSCHIG00000010360	0	0	0
ENSCHIG00000010361	0	0.297677	0.393001
ENSCHIG00000010362	0.2927092	0.0595162	0.379449
ENSCHIG00000010363	3.6417	7.11083	7.26184
ENSCHIG00000010364	46.86640197178	44.179999021243	45.295906297816
ENSCHIG00000010365	0	0.319953	0
ENSCHIG00000010366	3.4467	3.43734	4.04406
ENSCHIG00000010367	1.19752	1.87013	1.34539
ENSCHIG00000010368	0	0	0
ENSCHIG00000010369	1.40647	2.91097	5.9844
ENSCHIG00000010370	11.2528	11.9485	11.28
ENSCHIG00000010371	0	0	0
ENSCHIG00000010372	0	0	0.0710173
ENSCHIG00000010374	14.5602	1.425	1.22151
ENSCHIG00000010375	2.972174	3.610912	2.5865463
ENSCHIG00000010376	2.26133	3.32724	4.42503
ENSCHIG00000010377	908.894	916.767	845.201
ENSCHIG00000010378	0	0	0.317544
ENSCHIG00000010379	18.014522	21.70542	18.97469
ENSCHIG00000010380	2.41152	2.9061	3.66358
ENSCHIG00000010381	13.083	13.5248	10.2981
ENSCHIG00000010382	2.78339	1.68395	1.07294
ENSCHIG00000010383	4.887091	6.679164	6.74277
ENSCHIG00000010384	16.1956	21.0001	17.3372
ENSCHIG00000010385	1.34884	1.35889	2.16059
ENSCHIG00000010386	272.386	280.165	254.224
ENSCHIG00000010387	11.5386	10.0642	18.2868
ENSCHIG00000010388	1.74584	4.9943	3.07703
ENSCHIG00000010389	1.61722	1.44208	1.9848
ENSCHIG00000010390	19.69704	17.73134	16.7599
ENSCHIG00000010391	0	0	0
ENSCHIG00000010392	93.9736	137.27	183.804
ENSCHIG00000010393	17.6106143	20.129337	19.188857
ENSCHIG00000010394	0	0	0
ENSCHIG00000010396	0.589845	1.45646	1.73575
ENSCHIG00000010397	7.29215	9.35687	8.56089
ENSCHIG00000010398	12.566346	10.304478	17.543376
ENSCHIG00000010399	23.3293	22.2276	15.1126
ENSCHIG00000010400	0	0.0327506	0.0840401
ENSCHIG00000010401	15.2194	20.6949	13.8109
ENSCHIG00000010402	82.2242	91.896	117.025
ENSCHIG00000010403	10.1557	8.871	6.95551
ENSCHIG00000010404	0.357385	0.269389	0
ENSCHIG00000010405	0.346998	0.143099	0.0927579
ENSCHIG00000010406	0	0.809193	0
ENSCHIG00000010407	0.0248365	0.053243	0.102298
ENSCHIG00000010408	1.29508	1.4643	1.76541
ENSCHIG00000010409	719.699	750.428	679.241
ENSCHIG00000010410	6.4706	5.78411	6.59861
ENSCHIG00000010411	2.00556	0.869194	0.597957
ENSCHIG00000010412	0.150866	0.84716	0.834846
ENSCHIG00000010413	35.3629	42.4606	36.916
ENSCHIG00000010414	1.42456	2.04956	2.47723
ENSCHIG00000010415	71.747	61.0332	50.6423
ENSCHIG00000010416	65.330336	56.555929	58.48962
ENSCHIG00000010417	52.095	70.3409	55.8793
ENSCHIG00000010418	0	0.203669	0.809902
ENSCHIG00000010419	2.74716	2.74297	4.87177
ENSCHIG00000010420	5.92282	6.84645	5.80903
ENSCHIG00000010421	18.042498	19.318048	20.532392
ENSCHIG00000010423	5.671658	7.251003	7.150704
ENSCHIG00000010424	8.73144	11.1078	10.0574
ENSCHIG00000010425	9.681818	12.13077	12.30533
ENSCHIG00000010426	3.39488	1.63158	4.00126
ENSCHIG00000010427	3.30085	3.10701	4.47628
ENSCHIG00000010428	2.00049	1.68243	3.99644
ENSCHIG00000010429	1.85109	1.704246	2.083491
ENSCHIG00000010430	22.297	20.1086	15.4229
ENSCHIG00000010431	0.0443977	0.023851	0.0610551
ENSCHIG00000010432	0.0565984	0.0605666	0.0777653
ENSCHIG00000010433	501.848	109.548	192.654
ENSCHIG00000010434	218.807	172.465	194.031
ENSCHIG00000010435	10.6846	12.2691	12.1594
ENSCHIG00000010436	11.361408	11.88734	10.36637
ENSCHIG00000010437	0.0268447	0	0.124728
ENSCHIG00000010438	7.06919	6.5821	7.03841
ENSCHIG00000010439	0	0	0.0656949
ENSCHIG00000010440	227.114	239.5493	259.9387
ENSCHIG00000010441	85.8242	87.7716	89.7342
ENSCHIG00000010442	1.56818	0.663172	2.27209
ENSCHIG00000010443	4.1905	6.17567	6.5206645
ENSCHIG00000010444	0	0.198531	0.17169
ENSCHIG00000010445	62.04624	74.620734	56.539263
ENSCHIG00000010446	3.96063	3.56879	4.50188
ENSCHIG00000010447	0	0	0
ENSCHIG00000010448	1.78829	1.41233	1.57661
ENSCHIG00000010449	0	0	0
ENSCHIG00000010450	7.9318736	9.01088	10.460674
ENSCHIG00000010451	3.60685	3.55551	5.78924
ENSCHIG00000010452	20.85	21.4843	20.8925
ENSCHIG00000010453	17.1032	19.4184	20.1358
ENSCHIG00000010454	0.254198	0.29185	0.263202
ENSCHIG00000010455	0	0.085178	0
ENSCHIG00000010456	8.58098	14.00476	11.44334
ENSCHIG00000010457	0	0	0
ENSCHIG00000010458	0	0	0.066528
ENSCHIG00000010459	0.0644132	0.0779556	0.158951
ENSCHIG00000010460	0	0	0
ENSCHIG00000010461	0.0481344	0	0
ENSCHIG00000010462	26.5033	33.0311	33.511
ENSCHIG00000010463	0.367324	0.0754768	0
ENSCHIG00000010464	0	0.10538	0
ENSCHIG00000010465	0.535591	0.578571	0.380831
ENSCHIG00000010466	32.68578	35.64924	32.77857
ENSCHIG00000010467	3.90666	3.88526	4.47505
ENSCHIG00000010468	2.13124	2.29678	2.57304
ENSCHIG00000010470	13.0585	13.8304	18.0519
ENSCHIG00000010471	11.6624	19.5717	16.9304
ENSCHIG00000010472	0.0558133	0	0.0382422
ENSCHIG00000010473	194.822	293.651	183.636
ENSCHIG00000010474	428.11	488.802	357.661
ENSCHIG00000010475	4.54326	7.65321	4.83643
ENSCHIG00000010476	1.65778	1.17679	0.857613
ENSCHIG00000010477	108.736	110.991	88.9187
ENSCHIG00000010478	0	0	0
ENSCHIG00000010479	174.815661	231.382191	214.601606
ENSCHIG00000010480	7.54061	14.4337	10.8045
ENSCHIG00000010481	2.05051	2.99132	2.88993
ENSCHIG00000010482	7.604449	7.86389	9.32903
ENSCHIG00000010483	352.401222	354.98	336.8356
ENSCHIG00000010484	3.958694	4.847614	5.509482
ENSCHIG00000010485	0.744962	0.143828	0.379545
ENSCHIG00000010486	23.4755	30.7844	29.9127
ENSCHIG00000010487	1383.67	1675.81	1446.94
ENSCHIG00000010488	22.9435	30.5444	21.1051
ENSCHIG00000010489	1.55507	1.18867	1.79522
ENSCHIG00000010490	7.45045	7.40952	7.49928
ENSCHIG00000010491	0.695529	1.09179	0.789894
ENSCHIG00000010492	0.967209	0.903133	1.07225
ENSCHIG00000010493	22.71349	21.39721	24.04624
ENSCHIG00000010494	10.30146	10.10399	31.28663
ENSCHIG00000010495	22.07582	22.91677	25.22153
ENSCHIG00000010496	0.715397	0.138848	0.365752
ENSCHIG00000010497	10.0058	17.1374	12.1617
ENSCHIG00000010498	15.59679	20.186392	19.62679
ENSCHIG00000010499	0	0	0
ENSCHIG00000010500	135.854	506.903	371.452
ENSCHIG00000010501	2.16057	2.2338	3.70086
ENSCHIG00000010502	1.36711	2.40189	1.66297
ENSCHIG00000010503	3.15702	2.38413	3.57583
ENSCHIG00000010504	0	0	0
ENSCHIG00000010505	3.578453	4.462505	4.811989
ENSCHIG00000010506	30.0184	26.0581	29.0005
ENSCHIG00000010507	4.79272	4.41748	4.20039
ENSCHIG00000010508	0.247299	0.255601	0.441808
ENSCHIG00000010509	85.911	84.5395	70.2584
ENSCHIG00000010510	0.707037	2.10176	1.88855
ENSCHIG00000010511	1.7788	0.922677	2.43904
ENSCHIG00000010512	56.9468	50.79019	54.459
ENSCHIG00000010513	0.0890125	0.193206	0.369752
ENSCHIG00000010514	6.5677606	8.24496	10.36325
ENSCHIG00000010515	11.8609	9.00953	7.69589
ENSCHIG00000010516	13.183081	14.415468	17.433837
ENSCHIG00000010517	1.967555	2.100807	2.757247
ENSCHIG00000010518	7.2338	7.99492	11.2673
ENSCHIG00000010519	0.346509	0.456377	1.93739
ENSCHIG00000010520	2.13245	3.60483	0.970554
ENSCHIG00000010521	37.3978	41.2235	34.85
ENSCHIG00000010522	67.2003	93.4223	83.5299
ENSCHIG00000010523	27.4169	17.9528	24.3178
ENSCHIG00000010524	2.29918	2.2447	2.96832
ENSCHIG00000010525	0	0	0
ENSCHIG00000010526	0	0	0
ENSCHIG00000010527	4.445220548403	4.1259368	4.592
ENSCHIG00000010528	18.7907	17.1392	16.1904
ENSCHIG00000010529	4.42911	9.28935	7.36748
ENSCHIG00000010530	18.00555876232	19.583393	20.631984
ENSCHIG00000010531	0.866178	1.12168	0.922191
ENSCHIG00000010532	129.728	127.909	121.65
ENSCHIG00000010533	0	0	0
ENSCHIG00000010534	12.7687	13.9861	15.5544
ENSCHIG00000010536	70.8172	60.842	62.5862
ENSCHIG00000010537	21.3172	24.8098	22.6038
ENSCHIG00000010538	0	0	0.163947
ENSCHIG00000010539	44.5062	47.4617	42.821
ENSCHIG00000010540	36.1204	32.2574	28.4662
ENSCHIG00000010541	2.56578	2.98278	3.13729
ENSCHIG00000010542	15.0127	24.4211	25.7616
ENSCHIG00000010543	144.627	140.586	134.22
ENSCHIG00000010544	6.05225	6.5754	6.04923
ENSCHIG00000010545	193.642	190.404	164.073
ENSCHIG00000010546	600.634	540.706	581.795
ENSCHIG00000010547	3.42655	6.3328	5.74069
ENSCHIG00000010548	7.969174	6.206814	7.753988
ENSCHIG00000010549	0.0210301	0.0228361	0.0145651
ENSCHIG00000010550	0	0	0
ENSCHIG00000010551	0.121007	0.188494	0.406353
ENSCHIG00000010552	5.55502	10.72703	7.65403
ENSCHIG00000010553	200.772671	199.831172	193.652602
ENSCHIG00000010554	0.814755	1.09995	0.596826
ENSCHIG00000010555	0	0	0
ENSCHIG00000010556	381.341	331.439	355.124
ENSCHIG00000010557	0.199338	0	0
ENSCHIG00000010558	4.91985	6.67641	6.20684
ENSCHIG00000010559	0.261891	0.383446	0
ENSCHIG00000010560	72.1711	75.8886	67.9258
ENSCHIG00000010561	11.2403	10.4469	11.5626
ENSCHIG00000010562	0	0	0
ENSCHIG00000010563	9.025266	9.723676	9.235502
ENSCHIG00000010564	0	0	0.980745
ENSCHIG00000010565	12.9011	18.2215	15.3923
ENSCHIG00000010566	25.0544	23.1015	29.3359
ENSCHIG00000010567	18.2096	23.9112	19.4971
ENSCHIG00000010568	22.6268	19.9551	15.9618
ENSCHIG00000010569	7.384688	7.398867	8.746922
ENSCHIG00000010570	0	0	0
ENSCHIG00000010571	0.903956	0.436028	0.766929
ENSCHIG00000010572	2.154933	5.96223	9.20545
ENSCHIG00000010573	9.96222	16.95927	14.58602
ENSCHIG00000010574	11.891359	14.029017	12.130627
ENSCHIG00000010575	0	0	0
ENSCHIG00000010576	102.722	105.925	92.8113
ENSCHIG00000010577	93.6896	82.6226	87.7068
ENSCHIG00000010578	0.166563	0.268773	0.22925
ENSCHIG00000010579	4.37224	5.24836	5.84947
ENSCHIG00000010580	7.45407	7.56023	10.9712
ENSCHIG00000010581	16.9774	18.15961	22.697172
ENSCHIG00000010582	36.805	31.1741	39.7806
ENSCHIG00000010583	0	0.0308973	0
ENSCHIG00000010584	7.349975	5.896658	8.464188
ENSCHIG00000010585	0.392216	0	0
ENSCHIG00000010586	0.715091	1.18304	0.448457
ENSCHIG00000010587	0	0.0526898	0
ENSCHIG00000010588	0	0	0
ENSCHIG00000010589	5.34403	5.269	5.090556
ENSCHIG00000010590	0.867097	1.09436	0.482847
ENSCHIG00000010591	1.91478	1.92905	1.71217
ENSCHIG00000010592	3.52053	4.09225	4.98798
ENSCHIG00000010593	0	0	0
ENSCHIG00000010594	17.641645	24.686632	30.396174
ENSCHIG00000010595	50.0452	50.5905	39.1581
ENSCHIG00000010596	0.0750045	0.107178	0
ENSCHIG00000010597	0.358685	0.821782	0.615096
ENSCHIG00000010598	0.0489696	0	0
ENSCHIG00000010599	2.67576	5.54968	3.60863
ENSCHIG00000010600	22.4143	19.6129	19.451
ENSCHIG00000010601	0	0	0.145797
ENSCHIG00000010602	0	0	0
ENSCHIG00000010603	5.650843	4.158698	24.417944
ENSCHIG00000010604	21.03128	20.20376	23.16619
ENSCHIG00000010605	4.58592	6.3941	6.81578
ENSCHIG00000010606	0	0	0
ENSCHIG00000010607	1.50417	4.34597	7.17548
ENSCHIG00000010608	0	0.149135	0.0967299
ENSCHIG00000010609	2.48456	2.46999	1.87776
ENSCHIG00000010610	0.486671	0.36017	0.944517
ENSCHIG00000010611	0.0909025	0	0.151479
ENSCHIG00000010612	13.8018	16.7364	15.9023
ENSCHIG00000010613	51.9312	80.1966	59.9243
ENSCHIG00000010614	0	0	0
ENSCHIG00000010615	0	0	0
ENSCHIG00000010616	0.0946635	0.149178	0
ENSCHIG00000010617	0	0	0
ENSCHIG00000010618	6.09505	3.93215	3.80171
ENSCHIG00000010619	1.17983	2.80213	0.577804
ENSCHIG00000010620	5.62711	7.35441	5.71687
ENSCHIG00000010621	15.08918	15.70463	18.25769
ENSCHIG00000010622	2.072652	2.206806	3.304085
ENSCHIG00000010623	0	0	0.0545442
ENSCHIG00000010624	0	0	0
ENSCHIG00000010625	132.164	95.1452	94.922
ENSCHIG00000010626	59.79988	58.45631	56.44725
ENSCHIG00000010627	3.60923	4.64212	4.51088
ENSCHIG00000010628	0	0	0.0829847
ENSCHIG00000010629	32.9092	33.4032	34.2139
ENSCHIG00000010630	0.595806	0.98234	1.68392
ENSCHIG00000010631	5.59986	7.33565	6.15483
ENSCHIG00000010632	0.0317533	0.0338247	0.130233
ENSCHIG00000010633	29.7015	45.03	36.1528
ENSCHIG00000010634	93.2207	92.882	111.284
ENSCHIG00000010635	1.02239	1.94111	0.862867
ENSCHIG00000010636	0	0	0
ENSCHIG00000010637	27.2723	19.450835	22.14077
ENSCHIG00000010638	4.79058	5.58952	4.31439
ENSCHIG00000010639	0	0	0
ENSCHIG00000010640	0	0.891082	0
ENSCHIG00000010641	19.2418	39.8296	47.8354
ENSCHIG00000010642	0	0	0
ENSCHIG00000010643	10.8574	0.907887	5.05068
ENSCHIG00000010644	0	0	0
ENSCHIG00000010645	19.84483	18.67935	18.47445
ENSCHIG00000010646	4.38943	3.66222	4.87865
ENSCHIG00000010647	0	0	0
ENSCHIG00000010648	27.831877	26.039867	29.278517
ENSCHIG00000010649	0	0.217043	0
ENSCHIG00000010650	0	0	0
ENSCHIG00000010651	14.0726	13.5199	23.1528
ENSCHIG00000010652	4.7799	5.51698	7.15741
ENSCHIG00000010653	0.178471	0.3198871378	0.492408
ENSCHIG00000010654	11.48065	16.04968	12.78597
ENSCHIG00000010655	0	0	0
ENSCHIG00000010656	5.34759	5.85398	7.16318
ENSCHIG00000010657	10.9272	12.76	11.6174
ENSCHIG00000010658	7.39056	9.0639	9.43683
ENSCHIG00000010659	79.50838	78.01488	71.16528
ENSCHIG00000010660	12.53605	18.34991	15.98906
ENSCHIG00000010661	24.8751	28.7609	41.3155
ENSCHIG00000010662	2.259506	2.82574	2.652337
ENSCHIG00000010663	16.187771	18.730324	17.442797
ENSCHIG00000010664	15.2034	15.3718	14.7423
ENSCHIG00000010665	0	1.29975	1.70773
ENSCHIG00000010666	1.06176	0	0
ENSCHIG00000010667	506.266	476.388	397.298
ENSCHIG00000010668	0	0.216414	0
ENSCHIG00000010669	9.00461	11.5591	8.99008
ENSCHIG00000010670	9.478279	10.750947	12.614614
ENSCHIG00000010671	0.15476	0.297677	0.393001
ENSCHIG00000010672	95.811894	115.595589	90.730545
ENSCHIG00000010673	1.81526	2.27086	2.51699
ENSCHIG00000010674	0.0505033	0	0.0682593
ENSCHIG00000010675	5.16235	6.31836	7.19378
ENSCHIG00000010676	13.43949	11.31782	11.12129
ENSCHIG00000010677	10.95296	17.32041	14.62061
ENSCHIG00000010678	0.462315	0.604317	0.995606
ENSCHIG00000010679	12.45332	16.652	13.13566
ENSCHIG00000010680	6.368487	6.85882	8.140544
ENSCHIG00000010681	26.2545	24.9116	24.3374
ENSCHIG00000010682	12.2989	8.62308	8.1196
ENSCHIG00000010683	6.05961	10.196	7.78081
ENSCHIG00000010684	23.9094215819	28.3510346607	25.6721110417
ENSCHIG00000010685	0	0	0
ENSCHIG00000010686	4.104438	4.118572	5.177406
ENSCHIG00000010687	15.0107	14.747	15.2893
ENSCHIG00000010688	0.182442	0.623876	0.30915
ENSCHIG00000010689	0.826065	1.20379	1.10268
ENSCHIG00000010690	0.798717	0.721898	1.30488
ENSCHIG00000010691	6.97784	6.14755	7.56005
ENSCHIG00000010692	2.58911	4.27833	3.50553
ENSCHIG00000010693	16.8009	24.4767	18.5006
ENSCHIG00000010694	20.4757	32.99456	25.8249000147886
ENSCHIG00000010695	11.7052	9.50674	11.4322
ENSCHIG00000010696	25.7814	31.8384	28.3553
ENSCHIG00000010697	8.8072	10.0719	9.60795
ENSCHIG00000010698	10.778843	12.160395	12.247535
ENSCHIG00000010699	0	0	0
ENSCHIG00000010700	1.53915	1.84065	2.29365
ENSCHIG00000010701	0	0.106732	0
ENSCHIG00000010702	44.4581	42.2069	39.0035
ENSCHIG00000010703	18.718090135657	18.1505720185013	19.881279
ENSCHIG00000010704	108.521	93.0694	92.1115
ENSCHIG00000010705	0	0	0.132382
ENSCHIG00000010706	0.578125	0.7455471	1.1257796
ENSCHIG00000010707	11.1731	20.6227	12.9122
ENSCHIG00000010708	2.52222	3.57792	2.86154
ENSCHIG00000010709	0.0180774	0.0393128	0.0250633
ENSCHIG00000010710	2.7704	3.77883	3.67137
ENSCHIG00000010711	1.5458	2.38876	1.50183
ENSCHIG00000010712	0	0.219004	0.22547
ENSCHIG00000010713	7.55218	8.16014	12.184771
ENSCHIG00000010714	5.20055	4.05435	8.97594
ENSCHIG00000010715	99.4662	109.198	94.3589
ENSCHIG00000010716	1.0812479	1.28208676	1.4769692
ENSCHIG00000010717	0.606678	0.502561	0.470605
ENSCHIG00000010718	4.509765	5.0068537	5.70028
ENSCHIG00000010719	0	0.040143	0
ENSCHIG00000010720	12.8325	11.3955	9.91841
ENSCHIG00000010721	0	0.0879151	0
ENSCHIG00000010722	17.5329	27.6448	16.9024
ENSCHIG00000010723	121.035	21.7822	27.4839
ENSCHIG00000010724	20.68817	16.32073	16.02972
ENSCHIG00000010725	86.658	99.88637	86.11671
ENSCHIG00000010726	1.78989	4.34193	2.43368
ENSCHIG00000010728	0.867141	1.14987	0.787618
ENSCHIG00000010729	4.809306	7.16568	6.7613545
ENSCHIG00000010730	10.272	11.0186	14.1565
ENSCHIG00000010731	10.6146	12.7056	10.0293
ENSCHIG00000010732	29.7283	33.3081	29.0688
ENSCHIG00000010733	7.57933	6.92668	10.76747
ENSCHIG00000010734	0	0	0
